subject,resp.keys,resp.rt,text,letterColor,colorSet
714,yellow,0.334,orange,orange,II
714,purple,0.287,orange,yellow,II
714,purple,0.01,purple,purple,II
714,yellow,0.321,yellow,yellow,II
715,yellow,0.9046,purple,orange,II
715,yellow,0.6137,yellow,yellow,II
723,purple,1.1055,purple,purple,II
723,orange,0.5487,purple,orange,II
723,yellow,0.2992,orange,yellow,II
723,yellow,0.5013,orange,orange,II
723,purple,0.4305,yellow,purple,II
723,yellow,0.449,yellow,yellow,II
723,orange,0.6329,yellow,yellow,II
723,purple,1.8734,purple,orange,II
723,orange,0.0517,yellow,purple,II
723,purple,0.048,purple,purple,II
723,yellow,0.1301,orange,yellow,II
723,orange,0.2483,orange,orange,II
728,yellow,0.656,orange,yellow,II
728,yellow,0.6177,purple,orange,II
728,purple,0.6507,yellow,purple,II
728,purple,0.0213,yellow,yellow,II
728,yellow,0.0608,orange,orange,II
728,purple,0.0358,purple,purple,II
728,purple,0.1333,yellow,yellow,II
728,purple,0.1517,purple,purple,II
728,yellow,0.0786,yellow,purple,II
728,yellow,0.0811,purple,orange,II
728,yellow,0.0792,orange,orange,II
728,orange,0.2053,orange,yellow,II
728,orange,0.4892,purple,orange,II
728,yellow,0.1462,yellow,purple,II
728,orange,0.205,yellow,yellow,II
728,orange,0.2021,orange,orange,II
728,orange,0.1508,purple,purple,II
728,purple,0.4705,orange,yellow,II
728,orange,0.399,yellow,yellow,II
728,yellow,0.4187,yellow,purple,II
728,purple,0.1339,purple,orange,II
728,yellow,0.3911,orange,orange,II
728,orange,0.1364,purple,purple,II
728,orange,0.4755,orange,yellow,II
728,yellow,0.3052,purple,purple,II
728,yellow,0.0803,orange,orange,II
728,purple,0.2989,orange,yellow,II
728,yellow,0.1525,yellow,purple,II
728,purple,0.1559,purple,orange,II
728,purple,0.001,yellow,yellow,II
739,purple,1.8829,yellow,purple,II
739,yellow,1.2239,orange,yellow,II
739,purple,0.7697,purple,purple,II
739,orange,0.8541,orange,orange,II
739,yellow,0.9122,yellow,yellow,II
739,orange,0.6241,purple,orange,II
739,orange,0.5503,purple,orange,II
739,purple,0.8726,yellow,purple,II
739,purple,0.6062,purple,purple,II
744,purple,0.399200001,yellow,purple,II
744,yellow,2.407200001,orange,yellow,II
744,orange,0.871599998,orange,orange,II
744,yellow,0.603799999,yellow,yellow,II
744,purple,0.520899998,purple,purple,II
744,orange,1.4485,purple,orange,II
744,yellow,0.4155,orange,yellow,II
744,purple,0.417100002,purple,purple,II
744,orange,0.3355,purple,orange,II
744,yellow,0.3655,yellow,yellow,II
744,orange,0.641,orange,orange,II
744,purple,0.721400002,yellow,purple,II
744,purple,0.632399998,purple,purple,II
744,yellow,2.082299999,orange,yellow,II
744,yellow,0.508400002,yellow,yellow,II
744,orange,0.600299999,orange,orange,II
744,purple,0.472700001,yellow,purple,II
744,orange,0.602400002,purple,orange,II
744,purple,0.483600002,yellow,purple,II
744,purple,0.549400002,purple,purple,II
744,yellow,0.604299999,orange,yellow,II
744,yellow,0.533200001,yellow,yellow,II
744,orange,0.549400002,orange,orange,II
744,orange,0.339,purple,orange,II
744,orange,0.349,orange,orange,II
744,yellow,0.532600002,yellow,yellow,II
744,purple,0.488300003,purple,purple,II
744,yellow,0.566,orange,yellow,II
744,purple,0.555200001,yellow,purple,II
744,orange,0.816400002,purple,orange,II
746,orange,2.0461,orange,yellow,II
747,yellow,3.647,orange,yellow,II
747,yellow,3.412,orange,orange,II
747,purple,1.048,purple,purple,II
747,orange,0.787,yellow,yellow,II
747,yellow,1.198,purple,orange,II
747,purple,1.384,yellow,purple,II
747,orange,1.204,yellow,yellow,II
747,yellow,0.715,orange,yellow,II
747,yellow,1.152,purple,orange,II
747,yellow,0.613,orange,orange,II
747,purple,1.039,yellow,purple,II
747,purple,0.465,purple,purple,II
747,orange,0.866,orange,yellow,II
747,purple,0.882,yellow,purple,II
747,yellow,0.632,purple,orange,II
747,yellow,0.434,orange,orange,II
747,orange,1.015,yellow,yellow,II
747,purple,0.632,purple,purple,II
747,orange,0.687,orange,yellow,II
747,purple,2.089,yellow,purple,II
747,purple,0.566,purple,purple,II
747,yellow,0.603,orange,orange,II
747,orange,0.635,yellow,yellow,II
747,yellow,1.158,purple,orange,II
747,yellow,0.556,orange,orange,II
747,yellow,0.565,purple,orange,II
747,purple,0.617,yellow,purple,II
747,orange,0.733,yellow,yellow,II
747,orange,0.436,orange,yellow,II
747,purple,0.806,purple,purple,II
751,orange,1.487,orange,yellow,II
751,orange,2.547,purple,orange,II
751,purple,0.674,purple,purple,II
751,yellow,0.541,yellow,yellow,II
751,orange,0.57,orange,orange,II
751,purple,0.782,yellow,purple,II
751,purple,0.548,purple,purple,II
751,orange,0.8,purple,orange,II
751,yellow,0.4,orange,yellow,II
751,orange,0.457,orange,orange,II
751,yellow,0.572,yellow,yellow,II
751,purple,0.502,yellow,purple,II
751,purple,0.475,yellow,purple,II
751,yellow,0.637,yellow,yellow,II
751,orange,0.42,orange,orange,II
751,yellow,0.602,orange,yellow,II
751,purple,0.597,purple,purple,II
751,orange,0.369,purple,orange,II
751,orange,0.423,purple,orange,II
751,purple,0.606,purple,purple,II
751,yellow,0.427,yellow,yellow,II
751,yellow,0.469,orange,yellow,II
751,orange,0.449,orange,orange,II
751,purple,0.464,yellow,purple,II
751,yellow,0.708,orange,orange,II
751,yellow,0.457,orange,yellow,II
751,yellow,0.887,yellow,yellow,II
751,purple,0.739,yellow,purple,II
751,orange,0.672,purple,orange,II
751,purple,0.498,purple,purple,II
754,yellow,1.3403,orange,yellow,II
754,orange,1.0764,purple,orange,II
754,orange,0.8768,orange,orange,II
754,purple,0.5322,purple,purple,II
754,purple,1.6426,yellow,purple,II
754,yellow,0.6579,yellow,yellow,II
754,yellow,0.774,orange,yellow,II
754,orange,0.6888,purple,orange,II
754,yellow,0.531,yellow,yellow,II
754,purple,0.5654,yellow,purple,II
754,purple,0.3858,purple,purple,II
754,orange,0.4318,orange,orange,II
754,yellow,0.408,yellow,yellow,II
754,purple,0.4912,yellow,purple,II
754,purple,0.4554,purple,purple,II
754,orange,0.4321,purple,orange,II
754,orange,0.3908,orange,orange,II
754,yellow,0.33,orange,yellow,II
754,yellow,0.2889,orange,yellow,II
754,orange,0.6313,purple,orange,II
754,purple,0.4401,purple,purple,II
754,orange,0.519,orange,orange,II
754,purple,0.8003,yellow,purple,II
754,yellow,0.7584,yellow,yellow,II
762,purple,1.2054,purple,orange,II
762,purple,1.0965,purple,purple,II
762,yellow,2.1692,orange,yellow,II
762,purple,1.0508,yellow,purple,II
762,yellow,1.0316,yellow,yellow,II
762,orange,0.9693,orange,orange,II
762,yellow,0.8912,yellow,yellow,II
762,purple,0.6546,purple,purple,II
762,orange,0.9056,purple,orange,II
762,purple,0.6317,yellow,purple,II
762,orange,0.6993,orange,orange,II
762,yellow,0.5542,orange,yellow,II
762,purple,0.7526,yellow,purple,II
762,yellow,1.2003,orange,yellow,II
762,orange,1.0323,purple,orange,II
762,purple,0.7002,purple,purple,II
762,orange,0.751,orange,orange,II
762,yellow,0.8001,yellow,yellow,II
762,orange,0.9179,purple,orange,II
762,yellow,0.9445,yellow,yellow,II
762,purple,0.6998,purple,purple,II
762,yellow,2.2031,orange,yellow,II
762,purple,1.0175,yellow,purple,II
762,orange,1.1676,orange,orange,II
762,purple,0.6948,yellow,purple,II
762,orange,0.6752,orange,orange,II
762,yellow,0.5657,yellow,yellow,II
762,yellow,0.617,orange,yellow,II
762,orange,0.9534,purple,orange,II
762,purple,0.5826,purple,purple,II
765,orange,3.0217,orange,orange,II
765,yellow,0.6736,yellow,purple,II
765,purple,1.0133,purple,purple,II
765,orange,1.2175,yellow,yellow,II
765,yellow,0.7986,orange,yellow,II
766,purple,0.939,yellow,purple,II
766,purple,1.1,purple,purple,II
766,orange,0.763,purple,orange,II
766,yellow,0.747,yellow,yellow,II
766,orange,0.912,orange,orange,II
766,yellow,0.68,orange,yellow,II
766,purple,0.546,purple,purple,II
766,purple,1.346,yellow,purple,II
766,orange,0.964,orange,orange,II
766,orange,0.816,orange,yellow,II
766,orange,1.319,purple,orange,II
766,yellow,0.53,yellow,yellow,II
766,purple,1.114,yellow,purple,II
766,orange,1.1,purple,orange,II
766,yellow,1.816,orange,yellow,II
766,orange,0.813,orange,orange,II
766,purple,0.619,purple,purple,II
766,yellow,0.71,yellow,yellow,II
766,purple,1.082,yellow,purple,II
766,yellow,1.664,orange,yellow,II
766,orange,0.628,orange,orange,II
766,orange,0.701,purple,orange,II
766,purple,0.65,purple,purple,II
766,yellow,0.731,yellow,yellow,II
766,yellow,0.598,orange,yellow,II
766,orange,0.613,purple,orange,II
766,purple,0.648,purple,purple,II
766,purple,1.385,yellow,purple,II
766,orange,0.897,orange,orange,II
766,yellow,0.515,yellow,yellow,II
772,yellow,2.8959,orange,yellow,II
772,orange,1.1981,orange,orange,II
772,purple,1.0366,yellow,purple,II
772,purple,0.619,purple,purple,II
772,orange,0.588,yellow,yellow,II
772,yellow,1.1536,purple,orange,II
772,orange,2.6629,orange,yellow,II
772,orange,2.2789,purple,orange,II
772,purple,1.0923,yellow,purple,II
777,purple,10.239,orange,yellow,II
777,yellow,0.547,yellow,yellow,II
778,purple,1.353,purple,purple,II
778,orange,0.887,purple,orange,II
778,yellow,1.197,yellow,yellow,II
778,orange,0.768,orange,orange,II
778,purple,0.589,yellow,purple,II
778,orange,1.36,orange,yellow,II
778,orange,2.127,orange,orange,II
778,purple,0.805,purple,purple,II
778,yellow,0.688,yellow,yellow,II
778,orange,2.056,purple,orange,II
778,purple,0.853,orange,yellow,II
779,purple,5.237,yellow,yellow,II
779,yellow,0.5506,yellow,purple,II
779,orange,1.363,orange,yellow,II
779,purple,0.3792,purple,purple,II
779,yellow,0.4719,purple,orange,II
779,purple,0.3685,orange,orange,II
779,yellow,0.4527,yellow,purple,II
779,purple,0.3252,orange,yellow,II
779,yellow,0.2706,purple,purple,II
779,orange,0.3142,orange,orange,II
780,orange,8.579,orange,orange,II
780,purple,1.199,purple,orange,II
780,orange,1.384,orange,yellow,II
780,yellow,0.862,yellow,yellow,II
780,purple,1.249,purple,purple,II
780,yellow,1.149,yellow,purple,II
780,yellow,0.968,yellow,yellow,II
780,purple,1.103,purple,orange,II
780,orange,0.738,orange,orange,II
780,yellow,1.085,yellow,purple,II
780,orange,1.832,orange,yellow,II
780,purple,0.831,purple,purple,II
780,purple,0.666,purple,purple,II
780,yellow,0.868,yellow,purple,II
780,orange,0.812,orange,yellow,II
780,orange,0.971,orange,orange,II
780,yellow,0.771,yellow,yellow,II
780,purple,3.4,purple,orange,II
780,purple,4.92,purple,purple,II
780,orange,1.066,orange,orange,II
780,orange,1.15,orange,yellow,II
780,yellow,0.666,yellow,purple,II
780,purple,2.253,purple,orange,II
780,yellow,1.032,yellow,yellow,II
780,orange,0.949,orange,orange,II
780,purple,0.88,purple,purple,II
780,yellow,0.638,yellow,yellow,II
780,purple,1.153,purple,orange,II
780,yellow,0.788,yellow,purple,II
780,orange,0.918,orange,yellow,II
781,purple,1.3658,yellow,purple,II
781,yellow,0.7922,yellow,yellow,II
781,yellow,0.995,orange,orange,II
781,yellow,0.6935,purple,orange,II
781,purple,0.67,orange,yellow,II
781,purple,0.7041,purple,purple,II
781,orange,0.4454,yellow,purple,II
781,purple,0.4877,purple,orange,II
781,orange,0.8029,yellow,yellow,II
781,yellow,0.5309,orange,orange,II
781,yellow,0.7433,orange,yellow,II
781,purple,0.5973,purple,purple,II
781,purple,0.7873,yellow,yellow,II
781,purple,0.8959,orange,yellow,II
781,orange,0.5537,purple,orange,II
781,purple,0.7486,purple,purple,II
781,yellow,1.3035,orange,orange,II
781,purple,2.052,yellow,purple,II
781,purple,1.2227,purple,orange,II
781,purple,0.4826,yellow,yellow,II
781,purple,0.6364,purple,purple,II
781,purple,0.3025,yellow,purple,II
781,purple,0.3541,orange,orange,II
781,purple,0.251,orange,yellow,II
781,purple,0.2732,purple,orange,II
781,purple,0.3021,yellow,yellow,II
781,yellow,2.8899,yellow,purple,II
781,yellow,0.3887,orange,yellow,II
781,purple,0.1367,purple,purple,II
781,orange,0.5354,orange,orange,II
782,purple,2.9547,orange,orange,II
782,orange,1.4574,yellow,yellow,II
782,orange,0.8676,orange,yellow,II
782,yellow,2.6146,yellow,purple,II
782,orange,0.4835,purple,purple,II
782,purple,1.9171,purple,orange,II
782,orange,0.8334,yellow,yellow,II
782,yellow,1.0827,purple,orange,II
782,orange,1.2897,orange,orange,II
782,purple,1.1633,purple,purple,II
782,orange,0.7845,orange,yellow,II
782,yellow,0.7848,yellow,purple,II
782,orange,0.5966,purple,purple,II
782,purple,0.3964,orange,yellow,II
782,orange,0.3674,purple,orange,II
783,orange,2.4612,orange,orange,II
783,purple,2.1672,purple,purple,II
783,yellow,3.885,orange,yellow,II
783,purple,4.2515,yellow,purple,II
783,orange,2.1341,purple,orange,II
783,yellow,1.6011,yellow,yellow,II
783,orange,2.1331,purple,orange,II
783,purple,2.1369,purple,purple,II
784,orange,1.5698,orange,orange,II
784,purple,0.8201,purple,purple,II
784,yellow,1.926,purple,orange,II
784,orange,1.3073,orange,yellow,II
784,purple,2.0612,yellow,yellow,II
784,orange,1.9473,yellow,purple,II
784,orange,1.2226,orange,orange,II
784,yellow,0.6716,purple,purple,II
784,purple,1.0691,yellow,purple,II
784,orange,0.6786,orange,yellow,II
784,yellow,0.7206,purple,orange,II
784,yellow,1.1817,yellow,yellow,II
784,purple,0.7337,purple,purple,II
784,purple,0.6042,yellow,yellow,II
784,orange,0.6999,orange,orange,II
784,yellow,0.6083,yellow,purple,II
784,yellow,0.6861,orange,yellow,II
784,purple,0.6358,purple,orange,II
784,orange,0.7025,orange,yellow,II
784,yellow,0.7067,orange,orange,II
784,yellow,0.7692,yellow,purple,II
784,yellow,0.7008,yellow,yellow,II
784,purple,0.8349,purple,orange,II
784,orange,0.6965,purple,purple,II
784,yellow,0.4708,orange,orange,II
784,orange,0.4441,yellow,yellow,II
784,orange,0.7014,orange,yellow,II
784,orange,0.5772,purple,orange,II
784,purple,0.5538,purple,purple,II
784,purple,0.6292,yellow,purple,II
785,purple,2.94,purple,orange,II
785,yellow,0.406,purple,purple,II
785,purple,0.273,yellow,purple,II
785,yellow,0.205,orange,yellow,II
785,yellow,0.276,yellow,yellow,II
785,yellow,16.17,orange,orange,II
785,purple,0.112,orange,yellow,II
785,yellow,0.22,purple,purple,II
785,purple,0.204,yellow,yellow,II
785,purple,0.086,yellow,purple,II
785,purple,0.089,purple,orange,II
785,purple,0.063,orange,orange,II
785,purple,0.066,purple,orange,II
785,purple,0.178,orange,yellow,II
786,purple,1.8571,purple,orange,II
786,orange,0.9425,orange,yellow,II
786,yellow,0.5755,yellow,yellow,II
786,yellow,0.9561,yellow,purple,II
786,purple,0.7509,purple,purple,II
786,orange,0.4187,orange,orange,II
786,orange,0.7478,orange,yellow,II
786,yellow,0.7357,yellow,purple,II
786,purple,0.5714,purple,purple,II
786,orange,0.4886,orange,orange,II
786,yellow,0.6206,yellow,yellow,II
786,purple,0.6784,purple,orange,II
786,orange,0.6208,yellow,yellow,II
786,purple,1.321,purple,orange,II
786,purple,0.9987,purple,purple,II
786,orange,0.8115,orange,orange,II
786,orange,0.7719,orange,yellow,II
786,yellow,0.6291,yellow,purple,II
786,orange,1.0363,orange,yellow,II
786,yellow,0.7618,yellow,purple,II
786,orange,0.5912,orange,orange,II
786,purple,0.7698,purple,orange,II
786,purple,0.6634,purple,purple,II
786,orange,0.7055,yellow,yellow,II
786,purple,0.8629,purple,purple,II
786,orange,0.9208,orange,yellow,II
786,orange,0.6965,orange,orange,II
786,yellow,0.6577,yellow,purple,II
786,purple,0.7156,purple,orange,II
786,yellow,1.0094,yellow,yellow,II
789,orange,0.6495,orange,orange,II
789,purple,0.7522,purple,orange,II
789,yellow,1.0671,orange,yellow,II
789,purple,0.6332,purple,purple,II
789,yellow,0.7622,yellow,yellow,II
789,purple,0.9326,yellow,purple,II
789,yellow,1.3045,orange,yellow,II
789,purple,0.7104,yellow,purple,II
789,purple,0.6045,purple,purple,II
789,yellow,0.7671,yellow,yellow,II
789,orange,1.4892,orange,orange,II
789,orange,0.6982,purple,orange,II
789,orange,0.4695,orange,orange,II
789,yellow,0.6056,yellow,yellow,II
789,orange,0.4554,orange,yellow,II
789,purple,1.2878,purple,purple,II
789,orange,0.8151,purple,orange,II
789,purple,0.4716,yellow,purple,II
789,orange,1.0324,orange,orange,II
789,purple,0.4651,purple,purple,II
789,purple,1.1185,yellow,purple,II
789,yellow,0.9157,orange,yellow,II
789,orange,0.5928,purple,orange,II
789,yellow,0.6202,yellow,yellow,II
789,purple,0.5492,yellow,purple,II
789,orange,0.5317,purple,orange,II
789,orange,0.5103,purple,purple,II
789,orange,1.1893,orange,orange,II
789,yellow,0.5913,yellow,yellow,II
789,yellow,0.8013,orange,yellow,II
790,purple,0.7764,purple,orange,II
790,orange,0.3547,yellow,yellow,II
790,orange,1.0087,orange,yellow,II
790,yellow,0.2342,purple,purple,II
790,purple,0.371,yellow,purple,II
790,orange,1.0069,orange,orange,II
790,yellow,0.2419,purple,orange,II
790,purple,0.2994,orange,yellow,II
790,yellow,0.5538,yellow,purple,II
790,orange,0.2642,orange,orange,II
790,purple,0.2874,yellow,yellow,II
790,yellow,0.2482,purple,purple,II
790,purple,0.3111,orange,orange,II
790,orange,0.5642,orange,yellow,II
790,yellow,0.3034,yellow,purple,II
790,purple,0.3671,purple,purple,II
790,orange,0.2344,purple,orange,II
790,yellow,0.3425,yellow,yellow,II
790,purple,0.2341,orange,yellow,II
790,orange,0.3012,purple,orange,II
790,purple,0.2575,purple,purple,II
790,orange,0.2779,orange,orange,II
790,yellow,0.6999,yellow,purple,II
790,orange,0.2893,yellow,yellow,II
790,purple,0.3603,purple,orange,II
794,yellow,1.209,orange,yellow,II
794,purple,1.108,purple,purple,II
794,orange,0.876,orange,orange,II
794,orange,1.508,purple,orange,II
794,yellow,1.109,yellow,yellow,II
794,purple,1.593,yellow,purple,II
794,purple,0.874,purple,purple,II
794,purple,0.924,yellow,purple,II
794,yellow,1.458,yellow,yellow,II
794,orange,0.909,orange,orange,II
794,orange,1.076,purple,orange,II
794,yellow,0.809,orange,yellow,II
794,orange,0.742,orange,orange,II
794,yellow,0.725,orange,yellow,II
794,yellow,0.825,yellow,yellow,II
794,purple,0.591,purple,purple,II
794,orange,0.943,purple,orange,II
794,purple,0.826,yellow,purple,II
794,orange,0.575,orange,orange,II
794,orange,0.458,purple,orange,II
794,purple,0.791,yellow,purple,II
794,yellow,0.659,orange,yellow,II
794,purple,0.658,purple,purple,II
794,yellow,1.324,yellow,yellow,II
794,purple,0.624,purple,purple,II
794,purple,0.995,yellow,purple,II
794,yellow,1.075,orange,yellow,II
794,yellow,0.575,yellow,yellow,II
794,orange,0.692,orange,orange,II
794,orange,0.724,purple,orange,II
795,yellow,0.7019,yellow,yellow,II
795,yellow,0.4443,orange,yellow,II
795,orange,1.3281,orange,orange,II
795,orange,0.7817,purple,orange,II
795,purple,0.4051,purple,purple,II
795,purple,0.3665,yellow,purple,II
795,yellow,0.4151,orange,yellow,II
795,orange,0.6132,orange,orange,II
795,purple,0.6152,yellow,purple,II
795,purple,0.4417,purple,purple,II
795,orange,0.5982,purple,orange,II
795,yellow,0.5488,yellow,yellow,II
795,purple,1.0325,purple,orange,II
795,purple,1.3647,yellow,purple,II
795,purple,0.7494,purple,purple,II
795,yellow,0.6656,orange,yellow,II
795,orange,0.5591,yellow,yellow,II
795,orange,0.698,orange,orange,II
795,purple,1.1494,yellow,purple,II
795,purple,0.4828,purple,purple,II
795,orange,1.5029,purple,orange,II
795,orange,0.3516,orange,orange,II
795,yellow,0.4222,orange,yellow,II
795,yellow,0.3547,yellow,yellow,II
795,purple,0.5677,yellow,purple,II
795,orange,0.5177,yellow,yellow,II
795,orange,0.4169,orange,yellow,II
795,purple,0.5079,purple,purple,II
795,orange,1.0487,orange,orange,II
795,orange,0.3984,purple,orange,II
796,orange,5.075,purple,purple,II
796,orange,1.505,yellow,purple,II
796,orange,0.804,orange,yellow,II
796,orange,0.983,purple,orange,II
796,orange,0.629,orange,orange,II
796,orange,0.441,yellow,yellow,II
796,orange,0.454,purple,orange,II
796,orange,0.528,yellow,purple,II
796,purple,0.216,orange,orange,II
796,purple,0.535,orange,yellow,II
796,yellow,3.292,purple,purple,II
796,orange,2.467,yellow,yellow,II
796,orange,0.518,yellow,purple,II
796,orange,0.712,orange,yellow,II
796,orange,0.49,purple,orange,II
796,orange,0.5,yellow,yellow,II
796,orange,0.529,purple,purple,II
796,orange,0.498,orange,orange,II
796,orange,0.435,yellow,yellow,II
796,orange,0.444,purple,purple,II
796,orange,0.409,purple,orange,II
796,orange,0.46,orange,yellow,II
797,orange,1.7996,purple,orange,II
797,orange,1.1253,orange,orange,II
797,yellow,0.94,yellow,yellow,II
797,purple,0.7231,purple,purple,II
797,purple,0.801,yellow,purple,II
797,yellow,0.7317,orange,yellow,II
797,orange,0.5694,purple,orange,II
797,yellow,1.1492,orange,yellow,II
797,orange,1.2578,orange,orange,II
797,purple,0.4986,yellow,purple,II
797,purple,0.5209,purple,purple,II
797,yellow,1.0874,yellow,yellow,II
797,orange,0.6712,orange,orange,II
797,purple,1.3278,purple,orange,II
797,yellow,1.3499,yellow,purple,II
797,purple,0.7947,purple,purple,II
797,yellow,1.1578,yellow,yellow,II
797,orange,0.7703,orange,yellow,II
797,purple,1.3744,purple,purple,II
797,orange,1.4427,purple,orange,II
797,purple,0.8359,yellow,purple,II
797,orange,1.0671,orange,orange,II
797,yellow,0.7468,orange,yellow,II
797,yellow,1.3665,yellow,yellow,II
797,orange,0.732,orange,orange,II
797,purple,0.4549,purple,purple,II
797,orange,0.7396,purple,orange,II
797,purple,1.0266,yellow,purple,II
797,yellow,0.7508,yellow,yellow,II
797,yellow,0.8006,orange,yellow,II
798,purple,1.6628,purple,purple,II
798,orange,2.4775,orange,yellow,II
798,yellow,1.3132,orange,orange,II
798,yellow,0.9367,purple,orange,II
798,orange,1.1784,yellow,yellow,II
798,purple,1.3366,yellow,purple,II
798,orange,0.7526,yellow,yellow,II
798,orange,1.2635,orange,yellow,II
798,yellow,0.8663,orange,orange,II
798,yellow,1.0163,purple,orange,II
798,purple,0.7403,purple,purple,II
798,purple,0.4371,yellow,purple,II
798,orange,0.9341,orange,yellow,II
798,yellow,4.0476,purple,orange,II
798,orange,1.0111,yellow,yellow,II
798,yellow,2.1672,orange,orange,II
798,purple,0.8742,purple,purple,II
798,purple,0.4008,yellow,purple,II
798,yellow,1.0193,orange,orange,II
798,yellow,0.8335,purple,orange,II
798,orange,0.6379,orange,yellow,II
798,orange,0.8334,yellow,purple,II
798,orange,1.1497,yellow,yellow,II
798,purple,0.7439,purple,purple,II
798,yellow,0.7029,orange,orange,II
798,yellow,0.4404,orange,yellow,II
798,purple,2.4342,yellow,purple,II
798,purple,0.7081,purple,purple,II
798,orange,0.7589,yellow,yellow,II
798,yellow,1.1209,purple,orange,II
799,yellow,0.739,orange,orange,II
799,orange,0.461,yellow,yellow,II
799,orange,0.444,orange,yellow,II
799,purple,0.811,purple,orange,II
799,purple,0.645,purple,purple,II
799,yellow,0.762,yellow,purple,II
799,purple,0.699,purple,purple,II
799,purple,0.863,yellow,yellow,II
799,yellow,0.925,orange,yellow,II
799,purple,0.647,yellow,purple,II
799,yellow,0.713,orange,orange,II
799,yellow,0.931,purple,orange,II
799,orange,0.627,orange,yellow,II
799,orange,0.476,yellow,yellow,II
799,yellow,0.61,orange,orange,II
799,orange,0.644,yellow,purple,II
799,purple,1.163,purple,purple,II
799,yellow,0.559,purple,orange,II
799,yellow,0.914,purple,orange,II
799,orange,0.762,orange,yellow,II
799,purple,0.614,purple,purple,II
799,purple,0.713,yellow,purple,II
799,orange,0.713,yellow,yellow,II
799,yellow,0.576,orange,orange,II
799,orange,0.712,yellow,purple,II
799,purple,1.077,purple,orange,II
799,purple,0.63,purple,purple,II
799,orange,0.627,yellow,yellow,II
799,yellow,0.609,orange,orange,II
799,orange,0.664,orange,yellow,II
800,purple,1.1833,yellow,purple,II
800,orange,1.2188,purple,orange,II
800,purple,0.728,purple,purple,II
800,yellow,0.5367,yellow,yellow,II
800,yellow,0.8719,orange,yellow,II
800,orange,0.8481,orange,orange,II
800,orange,0.4012,orange,orange,II
800,yellow,0.6077,orange,yellow,II
800,orange,0.6273,purple,orange,II
800,purple,0.6064,yellow,purple,II
800,purple,0.5243,purple,purple,II
800,yellow,0.6154,yellow,yellow,II
800,yellow,0.4656,yellow,yellow,II
800,orange,0.5158,orange,orange,II
800,yellow,0.654,orange,yellow,II
800,purple,0.5033,purple,purple,II
800,orange,0.9713,purple,orange,II
800,purple,0.8571,yellow,purple,II
800,orange,0.7158,orange,orange,II
800,purple,0.5526,purple,purple,II
800,orange,0.7839,purple,orange,II
800,yellow,0.8989,orange,yellow,II
800,purple,0.8322,yellow,purple,II
800,yellow,0.783,yellow,yellow,II
800,purple,0.5665,yellow,purple,II
800,yellow,0.5499,yellow,yellow,II
800,purple,0.573,purple,purple,II
800,orange,0.4934,orange,orange,II
800,yellow,0.6512,orange,yellow,II
800,orange,0.9904,purple,orange,II
801,purple,0.8008,purple,purple,II
801,orange,1.0404,purple,orange,II
801,orange,1.2251,orange,orange,II
801,yellow,0.796,orange,yellow,II
801,yellow,0.9455,yellow,yellow,II
801,purple,1.0447,yellow,purple,II
801,purple,0.6908,yellow,purple,II
801,orange,0.7263,orange,orange,II
801,purple,0.9915,purple,purple,II
801,yellow,0.7123,yellow,yellow,II
801,orange,1.441,purple,orange,II
801,yellow,2.0736,orange,yellow,II
801,purple,1.0747,purple,purple,II
801,yellow,0.8125,orange,yellow,II
801,orange,0.9906,purple,orange,II
801,yellow,1.4902,yellow,yellow,II
801,purple,1.3054,yellow,purple,II
801,orange,0.7956,orange,orange,II
801,purple,1.2516,purple,purple,II
801,yellow,1.2489,orange,yellow,II
801,yellow,0.8929,yellow,yellow,II
801,purple,1.6423,yellow,purple,II
801,orange,0.5433,orange,orange,II
801,orange,0.8634,purple,orange,II
801,purple,0.9571,yellow,purple,II
801,orange,0.8848,purple,orange,II
801,yellow,1.3545,yellow,yellow,II
801,orange,0.8581,orange,orange,II
801,purple,1.1719,orange,yellow,II
801,purple,1.4858,purple,purple,II
802,purple,2.323,yellow,purple,II
802,yellow,1.657,orange,yellow,II
802,purple,0.75,purple,purple,II
802,orange,0.511,purple,orange,II
802,orange,0.889,orange,orange,II
802,yellow,1.561,yellow,yellow,II
802,orange,0.814,purple,purple,II
802,yellow,3.996,yellow,yellow,II
802,orange,2.126,purple,orange,II
802,purple,1.487,yellow,purple,II
802,orange,0.879,orange,orange,II
802,yellow,1.216,orange,yellow,II
802,orange,1.63,orange,orange,II
802,orange,1.299,purple,orange,II
802,yellow,1.181,orange,yellow,II
802,yellow,0.89,yellow,yellow,II
802,purple,1.047,yellow,purple,II
802,purple,0.717,purple,purple,II
802,purple,0.696,purple,purple,II
802,orange,1.597,purple,orange,II
802,orange,0.572,orange,orange,II
802,yellow,0.672,yellow,yellow,II
802,purple,0.824,yellow,purple,II
802,yellow,2.131,orange,yellow,II
802,yellow,0.812,orange,yellow,II
802,orange,1.245,purple,orange,II
802,purple,0.762,purple,purple,II
802,yellow,0.848,yellow,yellow,II
802,orange,3.531,orange,orange,II
802,purple,0.708,yellow,purple,II
804,yellow,0.4944,purple,orange,II
804,orange,0.338,orange,yellow,II
804,purple,0.564,orange,orange,II
804,yellow,0.2976,yellow,purple,II
804,purple,0.3548,yellow,yellow,II
804,orange,0.2578,purple,purple,II
804,purple,0.1162,yellow,purple,II
804,orange,0.4837,purple,orange,II
