4.7009 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.6171 	EXP 	Tstim_16: autoDraw = True
13.6171 	EXP 	Tstim_17: autoDraw = True
13.6171 	EXP 	Tstim_18: autoDraw = True
13.6171 	EXP 	Tstim_19: autoDraw = True
13.6171 	EXP 	Tstim_20: autoDraw = True
13.6171 	EXP 	Lstim: text = 'L'
13.6171 	EXP 	Tstim: text = 'T'
13.6171 	EXP 	Tstim_2: text = 'T'
13.6171 	EXP 	Tstim_3: text = 'T'
13.6171 	EXP 	Tstim_4: text = 'T'
13.6171 	EXP 	Tstim_5: text = 'T'
13.6171 	EXP 	Tstim_6: text = 'T'
13.6171 	EXP 	Tstim_7: text = 'T'
13.6171 	EXP 	Tstim_8: text = 'T'
13.6171 	EXP 	Tstim_9: text = 'T'
13.6171 	EXP 	Tstim_10: text = 'T'
13.6171 	EXP 	Tstim_11: text = 'T'
13.6171 	EXP 	Tstim_12: text = 'T'
13.6171 	EXP 	Tstim_13: text = 'T'
13.6171 	EXP 	Tstim_14: text = 'T'
13.6171 	EXP 	Tstim_15: text = 'T'
13.6171 	EXP 	Tstim_16: text = 'T'
13.6171 	EXP 	Tstim_17: text = 'T'
13.6171 	EXP 	Tstim_18: text = 'T'
13.6171 	EXP 	Tstim_19: text = 'T'
13.6171 	EXP 	Tstim_20: text = 'T'
13.6592 	DATA 	Mouse:  Left button up, pos=(889,453)
14.9840 	DATA 	Mouse: Left button down, pos=(693,702)
15.0017 	EXP 	New trial (rep=3, index=0): None
15.0386 	EXP 	Lstim: autoDraw = False
15.0386 	EXP 	Tstim: autoDraw = False
15.0386 	EXP 	Tstim_2: autoDraw = False
15.0386 	EXP 	Tstim_3: autoDraw = False
15.0386 	EXP 	Tstim_4: autoDraw = False
15.0386 	EXP 	Tstim_5: autoDraw = False
15.0386 	EXP 	Tstim_6: autoDraw = False
15.0386 	EXP 	Tstim_7: autoDraw = False
15.0386 	EXP 	Tstim_8: autoDraw = False
15.0386 	EXP 	Tstim_9: autoDraw = False
15.0386 	EXP 	Tstim_10: autoDraw = False
15.0386 	EXP 	Tstim_11: autoDraw = False
15.0386 	EXP 	Tstim_12: autoDraw = False
15.0386 	EXP 	Tstim_13: autoDraw = False
15.0386 	EXP 	Tstim_14: autoDraw = False
15.0386 	EXP 	Tstim_15: autoDraw = False
15.0386 	EXP 	Tstim_16: autoDraw = False
15.0386 	EXP 	Tstim_17: autoDraw = False
15.0386 	EXP 	Tstim_18: autoDraw = False
15.0386 	EXP 	Tstim_19: autoDraw = False
15.0386 	EXP 	Tstim_20: autoDraw = False
15.0386 	EXP 	Lstim: pos = array([-0.24,  0.27])
15.0386 	EXP 	Lstim: height = 0.1
15.0386 	EXP 	Tstim: pos = array([ 0.09, -0.15])
15.0386 	EXP 	Tstim: height = 0.1
15.0386 	EXP 	Tstim_2: height = 0.1
15.0386 	EXP 	Tstim_3: pos = array([-0.09, -0.09])
15.0386 	EXP 	Tstim_3: height = 0.1
15.0386 	EXP 	Tstim_4: pos = array([ 0.27, -0.03])
15.0386 	EXP 	Tstim_4: height = 0.1
15.0386 	EXP 	Tstim_5: pos = array([-0.03,  0.24])
15.0386 	EXP 	Tstim_5: height = 0.1
15.0386 	EXP 	Tstim_6: pos = array([0.15, 0.12])
15.0386 	EXP 	Tstim_6: height = 0.1
15.0386 	EXP 	Tstim_7: pos = array([-0.18,  0.21])
15.0386 	EXP 	Tstim_7: height = 0.1
15.0386 	EXP 	Tstim_8: pos = array([0.06, 0.  ])
15.0386 	EXP 	Tstim_8: height = 0.1
15.0386 	EXP 	Tstim_9: pos = array([ 0.3 , -0.06])
15.0386 	EXP 	Tstim_9: height = 0.1
15.0386 	EXP 	Tstim_10: pos = array([ 0.24, -0.24])
15.0386 	EXP 	Tstim_10: height = 0.1
15.0386 	EXP 	Tstim_11: pos = array([-0.12,  0.06])
15.0386 	EXP 	Tstim_11: height = 0.1
15.0386 	EXP 	Tstim_12: pos = array([-0.06,  0.15])
15.0386 	EXP 	Tstim_12: height = 0.1
15.0386 	EXP 	Tstim_13: pos = array([-0.21, -0.18])
15.0386 	EXP 	Tstim_13: height = 0.1
15.0386 	EXP 	Tstim_14: pos = array([-0.27,  0.09])
15.0386 	EXP 	Tstim_14: height = 0.1
15.0386 	EXP 	Tstim_15: pos = array([-0.3 ,  0.03])
15.0386 	EXP 	Tstim_15: height = 0.1
15.0386 	EXP 	Tstim_16: pos = array([ 0.  , -0.12])
15.0386 	EXP 	Tstim_16: height = 0.1
15.0386 	EXP 	Tstim_17: pos = array([ 0.12, -0.27])
15.0386 	EXP 	Tstim_17: height = 0.1
15.0386 	EXP 	Tstim_18: pos = array([0.21, 0.18])
15.0386 	EXP 	Tstim_18: height = 0.1
15.0386 	EXP 	Tstim_19: pos = array([0.03, 0.3 ])
15.0386 	EXP 	Tstim_19: height = 0.1
15.0386 	EXP 	Tstim_20: pos = array([-0.15, -0.3 ])
15.0386 	EXP 	Tstim_20: height = 0.1
15.0386 	EXP 	Lstim: autoDraw = True
15.0386 	EXP 	Tstim: autoDraw = True
15.0386 	EXP 	Tstim_2: autoDraw = True
15.0386 	EXP 	Tstim_3: autoDraw = True
15.0386 	EXP 	Tstim_4: autoDraw = True
15.0386 	EXP 	Tstim_5: autoDraw = True
15.0386 	EXP 	Tstim_6: autoDraw = True
15.0386 	EXP 	Tstim_7: autoDraw = True
15.0386 	EXP 	Tstim_8: autoDraw = True
15.0386 	EXP 	Tstim_9: autoDraw = True
15.0386 	EXP 	Tstim_10: autoDraw = True
15.0386 	EXP 	Tstim_11: autoDraw = True
15.0386 	EXP 	Tstim_12: autoDraw = True
15.0386 	EXP 	Tstim_13: autoDraw = True
15.0386 	EXP 	Tstim_14: autoDraw = True
15.0386 	EXP 	Tstim_15: autoDraw = True
15.0386 	EXP 	Tstim_16: autoDraw = True
15.0386 	EXP 	Tstim_17: autoDraw = True
15.0386 	EXP 	Tstim_18: autoDraw = True
15.0386 	EXP 	Tstim_19: autoDraw = True
15.0386 	EXP 	Tstim_20: autoDraw = True
15.0386 	EXP 	Lstim: text = 'L'
15.0386 	EXP 	Tstim: text = 'T'
15.0386 	EXP 	Tstim_2: text = 'T'
15.0386 	EXP 	Tstim_3: text = 'T'
15.0386 	EXP 	Tstim_4: text = 'T'
15.0386 	EXP 	Tstim_5: text = 'T'
15.0386 	EXP 	Tstim_6: text = 'T'
15.0386 	EXP 	Tstim_7: text = 'T'
15.0386 	EXP 	Tstim_8: text = 'T'
15.0386 	EXP 	Tstim_9: text = 'T'
15.0386 	EXP 	Tstim_10: text = 'T'
15.0386 	EXP 	Tstim_11: text = 'T'
15.0386 	EXP 	Tstim_12: text = 'T'
15.0386 	EXP 	Tstim_13: text = 'T'
15.0386 	EXP 	Tstim_14: text = 'T'
15.0386 	EXP 	Tstim_15: text = 'T'
15.0386 	EXP 	Tstim_16: text = 'T'
15.0386 	EXP 	Tstim_17: text = 'T'
15.0386 	EXP 	Tstim_18: text = 'T'
15.0386 	EXP 	Tstim_19: text = 'T'
15.0386 	EXP 	Tstim_20: text = 'T'
15.0600 	DATA 	Mouse:  Left button up, pos=(693,702)
16.3447 	DATA 	Mouse: Left button down, pos=(692,883)
16.3516 	EXP 	New trial (rep=4, index=0): None
16.3868 	EXP 	Lstim: autoDraw = False
16.3868 	EXP 	Tstim: autoDraw = False
16.3868 	EXP 	Tstim_2: autoDraw = False
16.3868 	EXP 	Tstim_3: autoDraw = False
16.3868 	EXP 	Tstim_4: autoDraw = False
16.3868 	EXP 	Tstim_5: autoDraw = False
16.3868 	EXP 	Tstim_6: autoDraw = False
16.3868 	EXP 	Tstim_7: autoDraw = False
16.3868 	EXP 	Tstim_8: autoDraw = False
16.3868 	EXP 	Tstim_9: autoDraw = False
16.3868 	EXP 	Tstim_10: autoDraw = False
16.3868 	EXP 	Tstim_11: autoDraw = False
16.3868 	EXP 	Tstim_12: autoDraw = False
16.3868 	EXP 	Tstim_13: autoDraw = False
16.3868 	EXP 	Tstim_14: autoDraw = False
16.3868 	EXP 	Tstim_15: autoDraw = False
16.3868 	EXP 	Tstim_16: autoDraw = False
16.3868 	EXP 	Tstim_17: autoDraw = False
16.3868 	EXP 	Tstim_18: autoDraw = False
16.3868 	EXP 	Tstim_19: autoDraw = False
16.3868 	EXP 	Tstim_20: autoDraw = False
16.3868 	EXP 	Lstim: pos = array([0.24, 0.21])
16.3868 	EXP 	Lstim: height = 0.1
16.3868 	EXP 	Tstim: pos = array([0.09, 0.12])
16.3868 	EXP 	Tstim: height = 0.1
16.3868 	EXP 	Tstim_2: height = 0.1
16.3868 	EXP 	Tstim_3: pos = array([0.27, 0.03])
16.3868 	EXP 	Tstim_3: height = 0.1
16.3868 	EXP 	Tstim_4: pos = array([0.12, 0.18])
16.3868 	EXP 	Tstim_4: height = 0.1
16.3868 	EXP 	Tstim_5: pos = array([0., 0.])
16.3868 	EXP 	Tstim_5: height = 0.1
16.3868 	EXP 	Tstim_6: pos = array([ 0.3 , -0.15])
16.3868 	EXP 	Tstim_6: height = 0.1
16.3868 	EXP 	Tstim_7: pos = array([-0.06, -0.18])
16.3868 	EXP 	Tstim_7: height = 0.1
16.3868 	EXP 	Tstim_8: pos = array([-0.21, -0.24])
16.3868 	EXP 	Tstim_8: height = 0.1
16.3868 	EXP 	Tstim_9: pos = array([-0.27, -0.27])
16.3868 	EXP 	Tstim_9: height = 0.1
16.3868 	EXP 	Tstim_10: pos = array([-0.03,  0.27])
16.3868 	EXP 	Tstim_10: height = 0.1
16.3868 	EXP 	Tstim_11: pos = array([0.06, 0.15])
16.3868 	EXP 	Tstim_11: height = 0.1
16.3868 	EXP 	Tstim_12: pos = array([-0.3 ,  0.06])
16.3868 	EXP 	Tstim_12: height = 0.1
16.3868 	EXP 	Tstim_13: pos = array([-0.09, -0.12])
16.3868 	EXP 	Tstim_13: height = 0.1
16.3868 	EXP 	Tstim_14: pos = array([-0.15,  0.24])
16.3868 	EXP 	Tstim_14: height = 0.1
16.3868 	EXP 	Tstim_15: pos = array([ 0.18, -0.03])
16.3868 	EXP 	Tstim_15: height = 0.1
16.3868 	EXP 	Tstim_16: pos = array([-0.12, -0.3 ])
16.3868 	EXP 	Tstim_16: height = 0.1
16.3868 	EXP 	Tstim_17: pos = array([ 0.15, -0.09])
16.3868 	EXP 	Tstim_17: height = 0.1
16.3868 	EXP 	Tstim_18: pos = array([-0.24, -0.21])
16.3868 	EXP 	Tstim_18: height = 0.1
16.3868 	EXP 	Tstim_19: pos = array([-0.18,  0.3 ])
16.3868 	EXP 	Tstim_19: height = 0.1
16.3868 	EXP 	Tstim_20: pos = array([0.21, 0.09])
16.3868 	EXP 	Tstim_20: height = 0.1
16.3868 	EXP 	Lstim: autoDraw = True
16.3868 	EXP 	Tstim: autoDraw = True
16.3868 	EXP 	Tstim_2: autoDraw = True
16.3868 	EXP 	Tstim_3: autoDraw = True
16.3868 	EXP 	Tstim_4: autoDraw = True
16.3868 	EXP 	Tstim_5: autoDraw = True
16.3868 	EXP 	Tstim_6: autoDraw = True
16.3868 	EXP 	Tstim_7: autoDraw = True
16.3868 	EXP 	Tstim_8: autoDraw = True
16.3868 	EXP 	Tstim_9: autoDraw = True
16.3868 	EXP 	Tstim_10: autoDraw = True
16.3868 	EXP 	Tstim_11: autoDraw = True
16.3868 	EXP 	Tstim_12: autoDraw = True
16.3868 	EXP 	Tstim_13: autoDraw = True
16.3868 	EXP 	Tstim_14: autoDraw = True
16.3868 	EXP 	Tstim_15: autoDraw = True
16.3868 	EXP 	Tstim_16: autoDraw = True
16.3868 	EXP 	Tstim_17: autoDraw = True
16.3868 	EXP 	Tstim_18: autoDraw = True
16.3868 	EXP 	Tstim_19: autoDraw = True
16.3868 	EXP 	Tstim_20: autoDraw = True
16.3868 	EXP 	Lstim: text = 'L'
16.3868 	EXP 	Tstim: text = 'T'
16.3868 	EXP 	Tstim_2: text = 'T'
16.3868 	EXP 	Tstim_3: text = 'T'
16.3868 	EXP 	Tstim_4: text = 'T'
16.3868 	EXP 	Tstim_5: text = 'T'
16.3868 	EXP 	Tstim_6: text = 'T'
16.3868 	EXP 	Tstim_7: text = 'T'
16.3868 	EXP 	Tstim_8: text = 'T'
16.3868 	EXP 	Tstim_9: text = 'T'
16.3868 	EXP 	Tstim_10: text = 'T'
16.3868 	EXP 	Tstim_11: text = 'T'
16.3868 	EXP 	Tstim_12: text = 'T'
16.3868 	EXP 	Tstim_13: text = 'T'
16.3868 	EXP 	Tstim_14: text = 'T'
16.3868 	EXP 	Tstim_15: text = 'T'
16.3868 	EXP 	Tstim_16: text = 'T'
16.3868 	EXP 	Tstim_17: text = 'T'
16.3868 	EXP 	Tstim_18: text = 'T'
16.3868 	EXP 	Tstim_19: text = 'T'
16.3868 	EXP 	Tstim_20: text = 'T'
16.4018 	DATA 	Mouse:  Left button up, pos=(692,883)
18.0037 	DATA 	Mouse: Left button down, pos=(1244,809)
18.0289 	EXP 	Lstim: autoDraw = False
18.0289 	EXP 	Tstim: autoDraw = False
18.0289 	EXP 	Tstim_2: autoDraw = False
18.0289 	EXP 	Tstim_3: autoDraw = False
18.0289 	EXP 	Tstim_4: autoDraw = False
18.0289 	EXP 	Tstim_5: autoDraw = False
18.0289 	EXP 	Tstim_6: autoDraw = False
18.0289 	EXP 	Tstim_7: autoDraw = False
18.0289 	EXP 	Tstim_8: autoDraw = False
18.0289 	EXP 	Tstim_9: autoDraw = False
18.0289 	EXP 	Tstim_10: autoDraw = False
18.0289 	EXP 	Tstim_11: autoDraw = False
18.0289 	EXP 	Tstim_12: autoDraw = False
18.0289 	EXP 	Tstim_13: autoDraw = False
18.0289 	EXP 	Tstim_14: autoDraw = False
18.0289 	EXP 	Tstim_15: autoDraw = False
18.0289 	EXP 	Tstim_16: autoDraw = False
18.0289 	EXP 	Tstim_17: autoDraw = False
18.0289 	EXP 	Tstim_18: autoDraw = False
18.0289 	EXP 	Tstim_19: autoDraw = False
18.0289 	EXP 	Tstim_20: autoDraw = False
18.2262 	EXP 	window1: mouseVisible = True
