keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.162,,,,,,,,0.662,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,1,1,4,1
b,1,1.846,,,,,,,,0.546,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,2,2,1,1
c,1,1.894,,,,,,,,0.794,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,3,3,0,1
v,1,1.909,,,,,,,,0.609,,,,,,,,1.3,images/target_square.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,4,4,8,1
c,1,2.414,,,,,,,,0.914,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,5,5,6,1
c,1,1.778,,,,,,,,0.478,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,6,6,3,1
v,1,1.579,,,,,,,,0.479,,,,,,,,1.1,images/target_square.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,7,7,5,1
b,1,1.627,,,,,,,,0.527,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,0,8,8,7,1
v,1,1.716,,,,,,,,0.416,,,,,,,,1.3,images/target_square.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,0,9,8,1
v,1,1.813,,,,,,,,0.313,,,,,,,,1.5,images/target_square.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,1,10,2,1
b,1,1.894,,,,,,,,0.394,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,2,11,4,1
b,0,1.761,,,,,,,,0.461,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,3,12,3,1
v,1,1.664,,,,,,,,0.564,,,,,,,,1.1,images/target_square.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,4,13,5,1
c,0,1.677,,,,,,,,0.377,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,5,14,1,1
b,1,1.761,,,,,,,,0.661,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,6,15,7,1
c,1,1.541,,,,,,,,0.441,,,,,,,,1.1,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,7,16,0,1
v,0,1.849,,,,,,,,0.349,,,,,,,,1.5,images/target_cross.jpg,1,001,2022-03-12_17h29.10.358,choiceRTT,2021.2.3,Linux x86_64,58.41121495,,,,,,,,1,8,17,6,1
