keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,1.6242,,,,,,,,0.5242,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,1,1,7,1
v,1,1.5138,,,,,,,,0.4138,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,2,2,5,1
b,1,2.0843,,,,,,,,0.5843,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,3,3,4,1
v,0,2.015,,,,,,,,0.515,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,4,4,6,1
v,1,1.9162,,,,,,,,0.4162,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,5,5,2,1
b,0,1.6051,,,,,,,,0.5051,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,6,6,0,1
v,1,1.9736,,,,,,,,0.6736,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,7,7,8,1
b,1,1.9232,,,,,,,,0.6232,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,0,8,8,1,1
c,0,1.9077,,,,,,,,0.8077,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,0,9,5,1
c,1,1.9283,,,,,,,,0.6283,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,1,10,3,1
c,1,1.6585,,,,,,,,0.5585,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,2,11,0,1
v,1,1.8012,,,,,,,,0.5012,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,3,12,8,1
v,0,1.8633,,,,,,,,0.5633,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,4,13,1,1
b,0,0.1163,,,,,,,,-1.3837,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,5,14,2,1
b,0,2.4898,,,,,,,,0.9898,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,6,15,6,1
c,0,0.5897,,,,,,,,-0.9103,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,7,16,4,1
v,0,0.5828,,,,,,,,-0.5172,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_20h47.55.997,choiceRTT,2021.2.3,Win32,62.23162611,,,,,,,,1,8,17,7,1
