keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,0,1.756,,,,,,,,0.456,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,1,1,8,1
c,1,2.2683,,,,,,,,0.7683,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,2,2,6,1
c,1,1.6401,,,,,,,,0.5401,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,3,3,0,1
c,1,1.7497,,,,,,,,0.4497,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,4,4,3,1
c,0,1.9561,,,,,,,,0.4561,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,5,5,2,1
b,1,1.8245,,,,,,,,0.5245,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,6,6,1,1
b,0,1.5411,,,,,,,,0.4411,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,7,7,5,1
c,0,2.0018,,,,,,,,0.5018,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,0,8,8,4,1
c,0,2.0789,,,,,,,,0.5789,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,0,9,4,1
b,1,1.6965,,,,,,,,0.5965,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,1,10,7,1
b,1,1.718,,,,,,,,0.418,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,2,11,1,1
v,1,1.5844,,,,,,,,0.4844,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,3,12,5,1
c,1,1.9083,,,,,,,,0.6083,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,4,13,3,1
b,0,2.0018,,,,,,,,0.5018,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,5,14,6,1
v,1,2.2187,,,,,,,,0.7187,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,6,15,2,1
v,1,1.8328,,,,,,,,0.5328,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,7,16,8,1
b,0,1.7063,,,,,,,,0.6063,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_08h16.59.850,choiceRTT,2021.2.3,Win32,59.69436485,,,,,,,,1,8,17,0,1
