keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.758,,,,,,,,1.258,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,1,1,4,1
b,1,1.777,,,,,,,,0.677,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,2,2,7,1
c,1,2.279,,,,,,,,1.179,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,3,3,0,1
v,1,2.555,,,,,,,,1.055,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,4,4,2,1
v,1,1.698,,,,,,,,0.598,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,5,5,5,1
c,1,2.049,,,,,,,,0.549,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,6,6,6,1
b,1,2.167,,,,,,,,0.867,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,7,7,1,1
c,1,2.204,,,,,,,,0.904,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,0,8,8,3,1
c,1,2.129,,,,,,,,0.629,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,0,9,6,1
c,1,1.753,,,,,,,,0.653,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,1,10,0,1
b,1,2.863,0.295572917,-0.075520833,1,0,0,1.399,,1.363,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,2,11,4,1
v,1,2.209,0.295572917,-0.07421875,1,0,0,1.218,,0.909,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,3,12,8,1
c,1,2.157,0.295572917,-0.071614583,1,0,0,1.511,,0.857,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,4,13,3,1
v,1,1.816,,,,,,,,0.716,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,5,14,5,1
b,1,2.139,,,,,,,,1.039,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,6,15,7,1
b,1,2.263,0.295572917,-0.071614583,1,0,0,1.097,,0.963,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,7,16,1,1
v,1,2.18,,,,,,,,0.68,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-03_21h52.37.605,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,1,8,17,2,1
