student_id,ans_labels,ans,sub_ind,n_correct,n_total,score
46557989,ans_5,correct,76,6,7,0.857142857142857
46557989,ans_6a,correct,76,6,7,0.857142857142857
46557989,ans_6b,incorrect,76,6,7,0.857142857142857
45883769,prob_1_r_result,correct,79,6,7,0.857142857142857
45883769,prob_2_r_result,correct,79,6,7,0.857142857142857
45883769,prob_3_r_result,correct,79,6,7,0.857142857142857
45883769,prob_4_r_result,correct,79,6,7,0.857142857142857
45883769,ans_5,correct,79,6,7,0.857142857142857
45883769,ans_6a,correct,79,6,7,0.857142857142857
45883769,ans_6b,incorrect,79,6,7,0.857142857142857
46437460,prob_1_r_result,correct,80,5,7,0.714285714285714
46437460,prob_2_r_result,correct,80,5,7,0.714285714285714
46437460,prob_3_r_result,correct,80,5,7,0.714285714285714
46437460,prob_4_r_result,correct,80,5,7,0.714285714285714
46437460,ans_5,incorrect,80,5,7,0.714285714285714
46437460,ans_6a,correct,80,5,7,0.714285714285714
46437460,ans_6b,incorrect,80,5,7,0.714285714285714
45817766,prob_1_r_result,correct,81,6,7,0.857142857142857
45817766,prob_2_r_result,correct,81,6,7,0.857142857142857
45817766,prob_3_r_result,correct,81,6,7,0.857142857142857
45817766,prob_4_r_result,correct,81,6,7,0.857142857142857
45817766,ans_5,correct,81,6,7,0.857142857142857
45817766,ans_6a,correct,81,6,7,0.857142857142857
45817766,ans_6b,incorrect,81,6,7,0.857142857142857
46371796,prob_1_r_result,correct,82,5,7,0.714285714285714
46371796,prob_2_r_result,correct,82,5,7,0.714285714285714
46371796,prob_3_r_result,correct,82,5,7,0.714285714285714
46371796,prob_4_r_result,correct,82,5,7,0.714285714285714
46371796,ans_5,incorrect,82,5,7,0.714285714285714
46371796,ans_6a,correct,82,5,7,0.714285714285714
46371796,ans_6b,incorrect,82,5,7,0.714285714285714
46430393,prob_1_r_result,correct,83,6,7,0.857142857142857
46430393,prob_2_r_result,correct,83,6,7,0.857142857142857
46430393,prob_3_r_result,correct,83,6,7,0.857142857142857
46430393,prob_4_r_result,correct,83,6,7,0.857142857142857
46430393,ans_5,correct,83,6,7,0.857142857142857
46430393,ans_6a,correct,83,6,7,0.857142857142857
46430393,ans_6b,incorrect,83,6,7,0.857142857142857
45237182,prob_1_r_result,correct,84,5,7,0.714285714285714
45237182,prob_2_r_result,correct,84,5,7,0.714285714285714
45237182,prob_3_r_result,correct,84,5,7,0.714285714285714
45237182,prob_4_r_result,incorrect,84,5,7,0.714285714285714
45237182,ans_5,correct,84,5,7,0.714285714285714
45237182,ans_6a,correct,84,5,7,0.714285714285714
45237182,ans_6b,incorrect,84,5,7,0.714285714285714
45452490,prob_1_r_result,incorrect,85,0,7,0
45452490,prob_2_r_result,incorrect,85,0,7,0
45452490,prob_3_r_result,incorrect,85,0,7,0
45452490,prob_4_r_result,incorrect,85,0,7,0
45452490,ans_5,incorrect,85,0,7,0
45452490,ans_6a,incorrect,85,0,7,0
45452490,ans_6b,incorrect,85,0,7,0
46370439,prob_1_r_result,correct,86,6,7,0.857142857142857
46370439,prob_2_r_result,correct,86,6,7,0.857142857142857
46370439,prob_3_r_result,correct,86,6,7,0.857142857142857
46370439,prob_4_r_result,correct,86,6,7,0.857142857142857
46370439,ans_5,correct,86,6,7,0.857142857142857
46370439,ans_6a,correct,86,6,7,0.857142857142857
46370439,ans_6b,incorrect,86,6,7,0.857142857142857
45652724,prob_1_r_result,correct,87,3,7,0.428571428571429
45652724,prob_2_r_result,correct,87,3,7,0.428571428571429
45652724,prob_3_r_result,incorrect,87,3,7,0.428571428571429
45652724,prob_4_r_result,incorrect,87,3,7,0.428571428571429
45652724,ans_5,incorrect,87,3,7,0.428571428571429
45652724,ans_6a,correct,87,3,7,0.428571428571429
45652724,ans_6b,incorrect,87,3,7,0.428571428571429
45425396,prob_1_r_result,correct,88,5,7,0.714285714285714
45425396,prob_2_r_result,correct,88,5,7,0.714285714285714
45425396,prob_3_r_result,correct,88,5,7,0.714285714285714
45425396,prob_4_r_result,incorrect,88,5,7,0.714285714285714
45425396,ans_5,correct,88,5,7,0.714285714285714
45425396,ans_6a,correct,88,5,7,0.714285714285714
45425396,ans_6b,incorrect,88,5,7,0.714285714285714
45279942,prob_1_r_result,correct,89,6,7,0.857142857142857
45279942,prob_2_r_result,correct,89,6,7,0.857142857142857
45279942,prob_3_r_result,correct,89,6,7,0.857142857142857
45279942,prob_4_r_result,correct,89,6,7,0.857142857142857
45279942,ans_5,correct,89,6,7,0.857142857142857
45279942,ans_6a,correct,89,6,7,0.857142857142857
45279942,ans_6b,incorrect,89,6,7,0.857142857142857
45955425,prob_1_r_result,correct,91,6,7,0.857142857142857
45955425,prob_2_r_result,correct,91,6,7,0.857142857142857
45955425,prob_3_r_result,correct,91,6,7,0.857142857142857
45955425,prob_4_r_result,correct,91,6,7,0.857142857142857
45955425,ans_5,correct,91,6,7,0.857142857142857
45955425,ans_6a,correct,91,6,7,0.857142857142857
45955425,ans_6b,incorrect,91,6,7,0.857142857142857
46415920,prob_1_r_result,correct,92,4,7,0.571428571428571
46415920,prob_2_r_result,incorrect,92,4,7,0.571428571428571
46415920,prob_3_r_result,correct,92,4,7,0.571428571428571
46415920,prob_4_r_result,correct,92,4,7,0.571428571428571
46415920,ans_5,incorrect,92,4,7,0.571428571428571
46415920,ans_6a,correct,92,4,7,0.571428571428571
46415920,ans_6b,incorrect,92,4,7,0.571428571428571
46368361,prob_1_r_result,correct,93,4,7,0.571428571428571
46368361,prob_2_r_result,correct,93,4,7,0.571428571428571
46368361,prob_3_r_result,incorrect,93,4,7,0.571428571428571
46368361,prob_4_r_result,correct,93,4,7,0.571428571428571
46368361,ans_5,incorrect,93,4,7,0.571428571428571
46368361,ans_6a,correct,93,4,7,0.571428571428571
46368361,ans_6b,incorrect,93,4,7,0.571428571428571
45601917,prob_1_r_result,incorrect,95,1,7,0.142857142857143
45601917,prob_2_r_result,incorrect,95,1,7,0.142857142857143
45601917,prob_3_r_result,incorrect,95,1,7,0.142857142857143
45601917,prob_4_r_result,correct,95,1,7,0.142857142857143
45601917,ans_5,incorrect,95,1,7,0.142857142857143
45601917,ans_6a,incorrect,95,1,7,0.142857142857143
45601917,ans_6b,incorrect,95,1,7,0.142857142857143
45967563,prob_1_r_result,correct,96,6,7,0.857142857142857
45967563,prob_2_r_result,correct,96,6,7,0.857142857142857
45967563,prob_3_r_result,correct,96,6,7,0.857142857142857
45967563,prob_4_r_result,correct,96,6,7,0.857142857142857
45967563,ans_5,correct,96,6,7,0.857142857142857
45967563,ans_6a,correct,96,6,7,0.857142857142857
45967563,ans_6b,incorrect,96,6,7,0.857142857142857
45383219,prob_1_r_result,correct,97,6,7,0.857142857142857
45383219,prob_2_r_result,correct,97,6,7,0.857142857142857
45383219,prob_3_r_result,correct,97,6,7,0.857142857142857
45383219,prob_4_r_result,correct,97,6,7,0.857142857142857
45383219,ans_5,correct,97,6,7,0.857142857142857
45383219,ans_6a,correct,97,6,7,0.857142857142857
45383219,ans_6b,incorrect,97,6,7,0.857142857142857
46349251,prob_1_r_result,correct,98,6,7,0.857142857142857
46349251,prob_2_r_result,correct,98,6,7,0.857142857142857
46349251,prob_3_r_result,correct,98,6,7,0.857142857142857
46349251,prob_4_r_result,correct,98,6,7,0.857142857142857
46349251,ans_5,correct,98,6,7,0.857142857142857
46349251,ans_6a,correct,98,6,7,0.857142857142857
46349251,ans_6b,incorrect,98,6,7,0.857142857142857
46388567,prob_1_r_result,correct,99,6,7,0.857142857142857
46388567,prob_2_r_result,correct,99,6,7,0.857142857142857
46388567,prob_3_r_result,correct,99,6,7,0.857142857142857
46388567,prob_4_r_result,correct,99,6,7,0.857142857142857
46388567,ans_5,correct,99,6,7,0.857142857142857
46388567,ans_6a,correct,99,6,7,0.857142857142857
46388567,ans_6b,incorrect,99,6,7,0.857142857142857
46388826,prob_1_r_result,correct,100,4,7,0.571428571428571
46388826,prob_2_r_result,correct,100,4,7,0.571428571428571
46388826,prob_3_r_result,correct,100,4,7,0.571428571428571
46388826,prob_4_r_result,incorrect,100,4,7,0.571428571428571
46388826,ans_5,incorrect,100,4,7,0.571428571428571
46388826,ans_6a,correct,100,4,7,0.571428571428571
46388826,ans_6b,incorrect,100,4,7,0.571428571428571
