keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,1.9335,,,,,,,,0.4335,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,0,8,8,6,1
c,1,2.0956,,,,,,,,0.5956,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,0,9,6,1
v,1,2.1718,,,,,,,,0.6718,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,1,10,2,1
c,1,1.821,,,,,,,,0.721,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,2,11,0,1
v,0,1.8114,,,,,,,,0.5114,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,3,12,3,1
b,1,2.089,,,,,,,,0.589,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,4,13,4,1
b,0,1.6323,,,,,,,,0.5323,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,5,14,5,1
v,0,1.9055,,,,,,,,0.6055,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,6,15,1,1
v,1,1.9163,,,,,,,,0.6163,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,7,16,8,1
c,0,1.6741,,,,,,,,0.5741,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_13h59.31.881,choiceRTT,2021.2.3,Win32,60.0132029,,,,,,,,1,8,17,7,1
