keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,2.4244,,,,,,,,1.1244,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,1,1,3,1
v,1,1.8512,,,,,,,,0.7512,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,2,2,5,1
b,1,2.113,,,,,,,,0.813,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,3,3,1,1
c,1,1.9309,,,,,,,,0.8309,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,4,4,0,1
v,1,2.0797,,,,,,,,0.7797,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,5,5,8,1
b,0,2.542,,,,,,,,1.042,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,6,6,6,1
b,1,2.3042,,,,,,,,0.8042,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,7,7,4,1
v,1,2.3069,,,,,,,,0.8069,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,0,8,8,2,1
b,0,2.1019,,,,,,,,0.6019,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,0,9,2,1
c,1,2.2445,,,,,,,,1.1445,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,1,10,0,1
v,1,1.9592,,,,,,,,0.6592,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,2,11,8,1
c,1,2.3029,,,,,,,,1.0029,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,3,12,3,1
b,1,1.7955,,,,,,,,0.6955,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,4,13,7,1
b,1,2.1238,,,,,,,,0.6238,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,5,14,4,1
v,1,1.8636,,,,,,,,0.7636,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,6,15,5,1
c,1,2.6503,,,,,,,,1.1503,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,7,16,6,1
b,1,2.1955,,,,,,,,0.8955,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-06_19h54.22.277,choiceRTT,2021.2.3,Win32,59.95563283,,,,,,,,1,8,17,1,1
