keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,0,1.9563,,,,,,,,0.6563,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,3,3,3,1
b,1,2.1028,,,,,,,,0.8028,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,4,4,1,1
v,0,2.2714,,,,,,,,0.7714,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,5,5,4,1
c,0,1.8393,,,,,,,,0.5393,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,6,6,8,1
b,0,2.0964,,,,,,,,0.9964,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,7,7,0,1
v,1,2.3478,,,,,,,,0.8478,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,0,8,8,2,1
b,1,2.0701,,,,,,,,0.5701,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,0,9,4,1
b,0,2.4901,,,,,,,,1.3901,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,1,10,0,1
c,0,1.7045,,,,,,,,0.6045,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,2,11,5,1
b,1,1.9807,,,,,,,,0.8807,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,3,12,7,1
v,0,2.4254,,,,,,,,0.9254,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,4,13,6,1
v,0,2.0692,,,,,,,,0.7692,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,5,14,1,1
c,1,1.8264,,,,,,,,0.5264,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,6,15,3,1
v,1,2.2901,,,,,,,,0.9901,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,7,16,8,1
v,1,2.3339,,,,,,,,0.8339,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_21h59.28.773,choiceRTT,2021.2.3,Win32,60.14314067,,,,,,,,1,8,17,2,1
