keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.4627,,,,,,,,1.1627,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,1,1,8,1
b,1,2.5614,,,,,,,,1.0614,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,2,2,4,1
v,1,2.9276,,,,,,,,1.4276,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,3,3,2,1
v,1,2.0167,,,,,,,,0.9167,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,4,4,5,1
c,1,3.5776,,,,,,,,2.0776,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,5,5,6,1
b,1,4.3706,,,,,,,,3.0706,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,6,6,1,1
b,0,3.7689,,,,,,,,2.6689,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,7,7,0,1
c,1,3.752,,,,,,,,2.452,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,0,8,8,3,1
c,1,2.2472,,,,,,,,0.9472,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,0,9,3,1
b,1,3.2364,,,,,,,,1.7364,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,1,10,4,1
c,1,3.3738,,,,,,,,1.8738,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,2,11,6,1
v,1,2.8644,,,,,,,,1.7644,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,3,12,5,1
c,1,3.5056,,,,,,,,2.4056,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,4,13,0,1
b,1,3.517,,,,,,,,2.417,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,5,14,7,1
b,1,2.3877,,,,,,,,1.0877,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,6,15,1,1
v,1,2.958,,,,,,,,1.458,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,7,16,2,1
v,1,2.269,,,,,,,,0.969,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-05_21h09.14.794,choiceRTT,2021.2.3,Win32,29.60331557,,,,,,,1,8,17,8,1
