keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.033,,,,,,,,0.533,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,3,3,4,1
v,1,1.6572,,,,,,,,0.5572,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,4,4,5,1
v,1,1.9566,,,,,,,,0.6566,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,5,5,8,1
c,1,1.8282,,,,,,,,0.5282,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,6,6,3,1
b,0,1.8738,,,,,,,,0.3738,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,7,7,6,1
v,1,2.1543,,,,,,,,0.6543,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,0,8,8,2,1
v,1,1.5976,,,,,,,,0.4976,,,,,,,,1.1,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,0,9,5,1
v,1,1.7486,,,,,,,,0.4486,,,,,,,,1.3,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,1,10,8,1
c,1,1.8031,,,,,,,,0.5031,,,,,,,,1.3,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,2,11,3,1
c,1,1.5231,,,,,,,,0.4231,,,,,,,,1.1,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,3,12,0,1
b,1,1.7736,,,,,,,,0.6736,,,,,,,,1.1,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,4,13,7,1
v,1,1.9977,,,,,,,,0.4977,,,,,,,,1.5,images/target_square.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,5,14,2,1
b,1,2.0986,,,,,,,,0.7986,,,,,,,,1.3,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,6,15,1,1
c,0,1.9084,,,,,,,,0.4084,,,,,,,,1.5,images/target_plus.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,7,16,4,1
c,1,2.2212,,,,,,,,0.7212,,,,,,,,1.5,images/target_cross.jpg,000,001,2022-04-04_09h15.31.770,choiceRTT,2021.2.3,Win32,60.04202942,,,,,,,,1,8,17,6,1
