fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.05,right,1,0.5365,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,13,61,39,1,,,,,
0.4,left,0,0.4978,,,,,,stim/centre.png,stim/incongRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,14,62,26,1,,,,,
0.8,right,1,0.5961,,,,,,stim/both.png,stim/incongRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,15,63,25,1,,,,,
0.4,right,1,0.5061,,,,,,stim/upper.png,stim/congRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,16,64,8,1,,,,,
1.05,right,1,0.5018,,,,,,stim/blank.png,stim/congRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,17,65,11,1,,,,,
1.55,right,1,0.7006,,,,,,stim/blank.png,stim/incongLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,18,66,23,1,,,,,
1,right,1,0.5372,,,,,,stim/centre.png,stim/neutralRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,19,67,42,1,,,,,
1.5,left,1,0.5532,,,,,,stim/upper.png,stim/congLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,20,68,0,1,,,,,
0.45,left,1,0.8147,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,21,69,34,1,,,,,
0.55,left,1,0.6706,,,,,,stim/both.png,stim/incongLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,22,70,17,1,,,,,
0.6,left,1,0.6048,,,,,,stim/lower.png,stim/neutralRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,23,71,44,1,,,,,
1.45,right,1,0.6651,,,,,,stim/both.png,stim/neutralRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,24,72,41,1,,,,,
0.45,right,1,0.485,,,,,,stim/centre.png,stim/congLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,25,73,6,1,,,,,
1.2,right,1,0.4983,,,,,,stim/centre.png,stim/congRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,26,74,10,1,,,,,
0.5,right,1,0.6728,,,,,,stim/blank.png,stim/incongRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,27,75,27,1,,,,,
1.35,left,1,0.5775,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,28,76,32,1,,,,,
0.7,left,1,0.7961,,,,,,stim/blank.png,stim/incongRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,29,77,31,1,,,,,
1.5,right,1,0.776,,,,,,stim/centre.png,stim/incongLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,30,78,22,1,,,,,
0.4,left,0,0.531,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,31,79,38,1,,,,,
1.5,left,1,0.8344,,,,,,stim/centre.png,stim/incongLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,32,80,18,1,,,,,
1.25,left,1,0.707,,,,,,stim/blank.png,stim/incongLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,33,81,19,1,,,,,
1.3,left,1,0.7145,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,34,82,35,1,,,,,
0.45,left,1,0.6439,,,,,,stim/centre.png,stim/incongRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,35,83,30,1,,,,,
0.65,left,1,0.4471,,,,,,stim/blank.png,stim/congLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,36,84,3,1,,,,,
0.45,right,1,0.5689,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,37,85,36,1,,,,,
1.55,right,1,0.6741,,,,,,stim/upper.png,stim/neutralRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,38,86,40,1,,,,,
1.4,left,1,0.5683,,,,,,stim/centre.png,stim/congLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,39,87,2,1,,,,,
1.1,left,1,0.5387,,,,,,stim/upper.png,stim/incongLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,40,88,16,1,,,,,
1.3,left,1,0.6132,,,,,,stim/both.png,stim/neutralLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,41,89,33,1,,,,,
1.5,right,1,0.53,,,,,,stim/lower.png,stim/congLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,42,90,4,1,,,,,
0.7,left,1,0.5018,,,,,,stim/both.png,stim/congLeft.png,left,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,43,91,1,1,,,,,
1,right,1,0.8205,,,,,,stim/lower.png,stim/incongLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,44,92,20,1,,,,,
0.9,left,1,0.758,,,,,,stim/centre.png,stim/congRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,45,93,14,1,,,,,
0.8,left,0,0.4173,,,,,,stim/both.png,stim/neutralLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,46,94,37,1,,,,,
0.5,right,1,0.6527,,,,,,stim/blank.png,stim/congLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,1,47,95,7,1,,,,,
,,,,,,,,,,,,,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,,,,,,0,0,0,0,1
0.5,,0,,,,,,,stim/both.png,stim/congRight.png,left,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,0,0,0,13,1,,,,,
1,,0,,,,,,,stim/both.png,stim/congLeft.png,right,180,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,0,1,1,5,1,,,,,
1.15,,0,,,,,,,stim/blank.png,stim/congRight.png,right,0,dj,001,2022-01-24_11h46.42.804,ANT,2021.2.3,Win32,58.24111823,,,0,2,2,11,1,,,,,
