fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.1,left,1,0.4697,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,0,0,44,1,,,,,
1.25,right,0,0.6236,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,1,1,30,1,,,,,
0.5,right,1,0.5399,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,2,2,37,1,,,,,
1.4,right,1,0.5391,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,3,3,39,1,,,,,
1,right,1,0.6813,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,4,4,40,1,,,,,
0.9,right,1,0.5694,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,5,5,22,1,,,,,
0.75,right,0,0.6239,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,6,6,17,1,,,,,
1.25,right,1,0.5491,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,7,7,7,1,,,,,
0.5,right,1,0.5924,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,8,8,10,1,,,,,
1.35,right,1,0.4836,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,9,9,38,1,,,,,
1.4,left,1,0.5562,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,10,10,13,1,,,,,
1.4,left,1,0.5028,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-04-26_01h03.59.284,ANT,2021.2.3,Win32,59.70862193,,,0,11,11,2,1,,,,,
