Group,Subject,Condition,Rot,DV,value
Controls,14,Rotated,45,Duration,0.765
Controls,14,Rotated,45,Duration,1.275
Controls,14,Rotated,45,Duration,0.595
Controls,14,Rotated,45,Duration,0.737
Controls,14,Rotated,45,Duration,0.836
Controls,14,Rotated,45,Duration,0.737
Controls,14,Rotated,45,Duration,0.666
Controls,14,Rotated,45,Duration,0.51
Controls,14,Rotated,45,Duration,0.524
Controls,14,Rotated,45,Duration,0.737
Controls,15,Rotated,45,Duration,0.878
Controls,15,Rotated,45,Duration,1.176
Controls,15,Rotated,45,Duration,1.374
Controls,15,Rotated,45,Duration,1.445
Controls,15,Rotated,45,Duration,0.708
Controls,15,Rotated,45,Duration,0.65
Controls,15,Rotated,45,Duration,0.563
Controls,15,Rotated,45,Duration,0.986
Controls,15,Rotated,45,Duration,0.655
Controls,15,Rotated,45,Duration,0.541
Controls,16,Rotated,45,Duration,0.609
Controls,16,Rotated,45,Duration,1.714
Controls,16,Rotated,45,Duration,0.708
Controls,16,Rotated,45,Duration,0.524
Controls,16,Rotated,45,Duration,0.538
Controls,16,Rotated,45,Duration,0.998
Controls,16,Rotated,45,Duration,0.708
Controls,16,Rotated,45,Duration,0.779
Controls,16,Rotated,45,Duration,0.468
Controls,16,Rotated,45,Duration,1.006
Controls,17,Rotated,45,Duration,0.589
Controls,17,Rotated,45,Duration,0.694
Controls,17,Rotated,45,Duration,0.723
Controls,17,Rotated,45,Duration,0.921
Controls,17,Rotated,45,Duration,0.666
Controls,17,Rotated,45,Duration,1.247
Controls,17,Rotated,45,Duration,0.808
Controls,17,Rotated,45,Duration,0.453
Controls,17,Rotated,45,Duration,0.652
Controls,17,Rotated,45,Duration,0.654
Controls,18,Rotated,45,Duration,1.19
Controls,18,Rotated,45,Duration,0.779
Controls,18,Rotated,45,Duration,1.955
Controls,18,Rotated,45,Duration,1.119
Controls,18,Rotated,45,Duration,0.765
Controls,18,Rotated,45,Duration,0.921
Controls,18,Rotated,45,Duration,0.425
Controls,18,Rotated,45,Duration,1.119
Controls,18,Rotated,45,Duration,0.737
Controls,18,Rotated,45,Duration,0.468
Controls,19,Rotated,45,Duration,1.332
Controls,19,Rotated,45,Duration,0.85
Controls,19,Rotated,45,Duration,0.425
Controls,19,Rotated,45,Duration,1.123
Controls,19,Rotated,45,Duration,0.609
Controls,19,Rotated,45,Duration,0.652
Controls,19,Rotated,45,Duration,1.275
Controls,19,Rotated,45,Duration,1.204
Controls,19,Rotated,45,Duration,0.921
Controls,19,Rotated,45,Duration,1.374
Controls,20,Rotated,45,Duration,1.459
Controls,20,Rotated,45,Duration,0.567
Controls,20,Rotated,45,Duration,0.468
Controls,20,Rotated,45,Duration,1.388
Controls,20,Rotated,45,Duration,0.496
Controls,20,Rotated,45,Duration,1.182
Controls,20,Rotated,45,Duration,1.473
Controls,20,Rotated,45,Duration,0.609
Controls,20,Rotated,45,Duration,0.723
Controls,20,Rotated,45,Duration,1.034
Experts,1,Rotated,90,Duration,0.645
Experts,1,Rotated,90,Duration,1.11
Experts,1,Rotated,90,Duration,2.105
Experts,1,Rotated,90,Duration,1.71
Experts,1,Rotated,90,Duration,2.265
Experts,1,Rotated,90,Duration,2.76
Experts,1,Rotated,90,Duration,2.625
Experts,1,Rotated,90,Duration,1.08
Experts,1,Rotated,90,Duration,2.5
Experts,1,Rotated,90,Duration,1.77
Experts,2,Rotated,90,Duration,1.335
Experts,2,Rotated,90,Duration,0.645
Experts,2,Rotated,90,Duration,1.605
Experts,2,Rotated,90,Duration,0.585
Experts,2,Rotated,90,Duration,0.645
Experts,2,Rotated,90,Duration,0.735
Experts,2,Rotated,90,Duration,2.225
Experts,2,Rotated,90,Duration,2.236
Experts,2,Rotated,90,Duration,2.248
Experts,2,Rotated,90,Duration,2.259
Experts,3,Rotated,90,Duration,1.83
Experts,3,Rotated,90,Duration,0.765
Experts,3,Rotated,90,Duration,0.645
Experts,3,Rotated,90,Duration,2.055
Experts,3,Rotated,90,Duration,1.92
Experts,3,Rotated,90,Duration,1.395
Experts,3,Rotated,90,Duration,1.38
Experts,3,Rotated,90,Duration,1.32
Experts,3,Rotated,90,Duration,2.385
Experts,3,Rotated,90,Duration,0.57
Experts,4,Rotated,90,Duration,2.265
Experts,4,Rotated,90,Duration,3.03
Experts,4,Rotated,90,Duration,3.07
Experts,4,Rotated,90,Duration,1.56
Experts,4,Rotated,90,Duration,2.58
Experts,4,Rotated,90,Duration,1.845
Experts,4,Rotated,90,Duration,2.72
Experts,4,Rotated,90,Duration,2.34
Experts,4,Rotated,90,Duration,2.351
Experts,4,Rotated,90,Duration,2.363
Experts,5,Rotated,90,Duration,2.4
Experts,5,Rotated,90,Duration,2.7
Experts,5,Rotated,90,Duration,0.96
Experts,5,Rotated,90,Duration,1.065
Experts,5,Rotated,90,Duration,2.745
Experts,5,Rotated,90,Duration,0.675
Experts,5,Rotated,90,Duration,0.69
Experts,5,Rotated,90,Duration,1.83
Experts,5,Rotated,90,Duration,0.75
Experts,5,Rotated,90,Duration,0.78
Experts,6,Rotated,90,Duration,1.485
Experts,6,Rotated,90,Duration,0.57
Experts,6,Rotated,90,Duration,1.425
Experts,6,Rotated,90,Duration,1.245
Experts,6,Rotated,90,Duration,2.595
Experts,6,Rotated,90,Duration,1.44
Experts,6,Rotated,90,Duration,0.645
Experts,6,Rotated,90,Duration,1.38
Experts,6,Rotated,90,Duration,0.675
Experts,6,Rotated,90,Duration,0.825
Experts,7,Rotated,90,Duration,0.6
Experts,7,Rotated,90,Duration,0.57
Experts,7,Rotated,90,Duration,0.66
Experts,7,Rotated,90,Duration,0.825
Experts,7,Rotated,90,Duration,1.755
Experts,7,Rotated,90,Duration,2.16
Experts,7,Rotated,90,Duration,0.585
Experts,7,Rotated,90,Duration,0.93
Experts,7,Rotated,90,Duration,0.615
Experts,7,Rotated,90,Duration,0.735
Experts,8,Rotated,90,Duration,0.99
Experts,8,Rotated,90,Duration,0.69
Experts,8,Rotated,90,Duration,0.865
Experts,8,Rotated,90,Duration,0.868
Experts,8,Rotated,90,Duration,0.765
Experts,8,Rotated,90,Duration,2.1
Experts,8,Rotated,90,Duration,2.34
Experts,8,Rotated,90,Duration,0.57
Experts,8,Rotated,90,Duration,2.365
Experts,8,Rotated,90,Duration,1.5
Experts,9,Rotated,90,Duration,0.99
Experts,9,Rotated,90,Duration,0.6
Experts,9,Rotated,90,Duration,0.675
Experts,9,Rotated,90,Duration,1.095
Experts,9,Rotated,90,Duration,1.62
Experts,9,Rotated,90,Duration,0.675
Experts,9,Rotated,90,Duration,0.975
Experts,9,Rotated,90,Duration,2.13
Experts,9,Rotated,90,Duration,1.68
Experts,9,Rotated,90,Duration,1.365
Experts,10,Rotated,90,Duration,0.855
Experts,10,Rotated,90,Duration,0.9
Experts,10,Rotated,90,Duration,0.765
Experts,10,Rotated,90,Duration,3.24
Experts,10,Rotated,90,Duration,0.57
Experts,10,Rotated,90,Duration,1.515
Experts,10,Rotated,90,Duration,1.755
Experts,10,Rotated,90,Duration,0.69
Experts,10,Rotated,90,Duration,0.615
Experts,10,Rotated,90,Duration,0.675
Experts,11,Rotated,90,Duration,2.73
Experts,11,Rotated,90,Duration,0.69
Experts,11,Rotated,90,Duration,0.75
Experts,11,Rotated,90,Duration,0.9
Experts,11,Rotated,90,Duration,1.645
Experts,11,Rotated,90,Duration,1.1
Experts,11,Rotated,90,Duration,1.098
Experts,11,Rotated,90,Duration,1.014
Experts,11,Rotated,90,Duration,1.22
Experts,11,Rotated,90,Duration,1.24
Experts,12,Rotated,90,Duration,2.425
Experts,12,Rotated,90,Duration,3.105
Experts,12,Rotated,90,Duration,1.305
Experts,12,Rotated,90,Duration,0.915
Experts,12,Rotated,90,Duration,1.995
Experts,12,Rotated,90,Duration,1.005
Experts,12,Rotated,90,Duration,1.47
Experts,12,Rotated,90,Duration,0.99
Experts,12,Rotated,90,Duration,0.66
Experts,12,Rotated,90,Duration,0.945
Controls,13,Rotated,90,Duration,1.467
Controls,13,Rotated,90,Duration,1.383
Controls,13,Rotated,90,Duration,0.967
Controls,13,Rotated,90,Duration,1.283
Controls,13,Rotated,90,Duration,1.3
Controls,13,Rotated,90,Duration,1.017
Controls,13,Rotated,90,Duration,0.717
Controls,13,Rotated,90,Duration,1.183
Controls,13,Rotated,90,Duration,0.733
Controls,13,Rotated,90,Duration,0.85
Controls,14,Rotated,90,Duration,1.1
Controls,14,Rotated,90,Duration,1.15
Controls,14,Rotated,90,Duration,0.717
Controls,14,Rotated,90,Duration,1.2
Controls,14,Rotated,90,Duration,0.75
Controls,14,Rotated,90,Duration,1.083
Controls,14,Rotated,90,Duration,0.717
Controls,14,Rotated,90,Duration,0.933
Controls,14,Rotated,90,Duration,0.767
Controls,14,Rotated,90,Duration,0.817
Controls,15,Rotated,90,Duration,1.733
Controls,15,Rotated,90,Duration,0.817
Controls,15,Rotated,90,Duration,0.983
Controls,15,Rotated,90,Duration,0.717
Controls,15,Rotated,90,Duration,0.767
Controls,15,Rotated,90,Duration,1.3
Controls,15,Rotated,90,Duration,1.433
Controls,15,Rotated,90,Duration,1.445
Controls,15,Rotated,90,Duration,1.456
Controls,15,Rotated,90,Duration,1.467
Controls,16,Rotated,90,Duration,0.8
Controls,16,Rotated,90,Duration,0.833
Controls,16,Rotated,90,Duration,0.733
Controls,16,Rotated,90,Duration,0.767
Controls,16,Rotated,90,Duration,0.778
Controls,16,Rotated,90,Duration,0.789
Controls,16,Rotated,90,Duration,0.801
Controls,16,Rotated,90,Duration,0.812
Controls,16,Rotated,90,Duration,0.823
Controls,16,Rotated,90,Duration,0.835
Controls,17,Rotated,90,Duration,0.743
Controls,17,Rotated,90,Duration,0.767
Controls,17,Rotated,90,Duration,0.7
Controls,17,Rotated,90,Duration,0.767
Controls,17,Rotated,90,Duration,0.8
Controls,17,Rotated,90,Duration,0.767
Controls,17,Rotated,90,Duration,0.833
Controls,17,Rotated,90,Duration,0.833
Controls,17,Rotated,90,Duration,0.845
Controls,17,Rotated,90,Duration,0.856
Controls,18,Rotated,90,Duration,1.117
Controls,18,Rotated,90,Duration,1.333
Controls,18,Rotated,90,Duration,1.367
Controls,18,Rotated,90,Duration,0.85
Controls,18,Rotated,90,Duration,0.7
Controls,18,Rotated,90,Duration,1.433
Controls,18,Rotated,90,Duration,1.9
Controls,18,Rotated,90,Duration,1.033
Controls,18,Rotated,90,Duration,1.045
Controls,18,Rotated,90,Duration,1.056
Controls,19,Rotated,90,Duration,0.883
Controls,19,Rotated,90,Duration,0.783
Controls,19,Rotated,90,Duration,0.617
Controls,19,Rotated,90,Duration,0.65
Controls,19,Rotated,90,Duration,0.733
Controls,19,Rotated,90,Duration,0.55
Controls,19,Rotated,90,Duration,0.517
Controls,19,Rotated,90,Duration,0.55
Controls,19,Rotated,90,Duration,0.65
Controls,19,Rotated,90,Duration,0.5
Controls,20,Rotated,90,Duration,0.983
Controls,20,Rotated,90,Duration,1.283
Controls,20,Rotated,90,Duration,0.883
Controls,20,Rotated,90,Duration,1.1
Controls,20,Rotated,90,Duration,0.95
Controls,20,Rotated,90,Duration,0.917
Controls,20,Rotated,90,Duration,0.867
Controls,20,Rotated,90,Duration,1.917
Controls,20,Rotated,90,Duration,1.117
Controls,20,Rotated,90,Duration,1.2
Experts,1,Rotated,135,Duration,1.018
Experts,1,Rotated,135,Duration,1.037
Experts,1,Rotated,135,Duration,1.587
Experts,1,Rotated,135,Duration,1.202
Experts,1,Rotated,135,Duration,1.843
Experts,1,Rotated,135,Duration,1.818
Experts,1,Rotated,135,Duration,1.715
Experts,1,Rotated,135,Duration,1.293
Experts,1,Rotated,135,Duration,0.963
Experts,1,Rotated,135,Duration,2.32
Experts,2,Rotated,135,Duration,1.623
Experts,2,Rotated,135,Duration,0.67
Experts,2,Rotated,135,Duration,2.237
Experts,2,Rotated,135,Duration,2.252
Experts,2,Rotated,135,Duration,2.1
Experts,2,Rotated,135,Duration,1.485
Experts,2,Rotated,135,Duration,1.357
Experts,2,Rotated,135,Duration,1.779
Experts,2,Rotated,135,Duration,1.9
Experts,2,Rotated,135,Duration,2.13
Experts,3,Rotated,135,Duration,1.458
Experts,3,Rotated,135,Duration,1.99
Experts,3,Rotated,135,Duration,0.707
Experts,3,Rotated,135,Duration,0.908
Experts,3,Rotated,135,Duration,1.312
Experts,3,Rotated,135,Duration,1.257
Experts,3,Rotated,135,Duration,1.807
Experts,3,Rotated,135,Duration,1.44
Experts,3,Rotated,135,Duration,0.872
Experts,3,Rotated,135,Duration,0.91
Experts,4,Rotated,135,Duration,1.1
Experts,4,Rotated,135,Duration,1.01
Experts,4,Rotated,135,Duration,0.994
Experts,4,Rotated,135,Duration,1.106
Experts,4,Rotated,135,Duration,1.138
Experts,4,Rotated,135,Duration,1.17
Experts,4,Rotated,135,Duration,1.202
Experts,4,Rotated,135,Duration,1.234
Experts,4,Rotated,135,Duration,1.267
Experts,4,Rotated,135,Duration,1.299
Experts,5,Rotated,135,Duration,2.797
Experts,5,Rotated,135,Duration,1.623
Experts,5,Rotated,135,Duration,2.045
Experts,5,Rotated,135,Duration,0.817
Experts,5,Rotated,135,Duration,1.348
Experts,5,Rotated,135,Duration,1.953
Experts,5,Rotated,135,Duration,2.467
Experts,5,Rotated,135,Duration,2.687
Experts,5,Rotated,135,Duration,1.605
Experts,5,Rotated,135,Duration,2.027
Experts,6,Rotated,135,Duration,1.055
Experts,6,Rotated,135,Duration,2.299
Experts,6,Rotated,135,Duration,2.74
Experts,6,Rotated,135,Duration,2.32
Experts,6,Rotated,135,Duration,2.353
Experts,6,Rotated,135,Duration,2.385
Experts,6,Rotated,135,Duration,2.418
Experts,6,Rotated,135,Duration,2.451
Experts,6,Rotated,135,Duration,2.483
Experts,6,Rotated,135,Duration,2.516
Experts,7,Rotated,135,Duration,2.152
Experts,7,Rotated,135,Duration,2.87
Experts,7,Rotated,135,Duration,1.905
Experts,7,Rotated,135,Duration,1.293
Experts,7,Rotated,135,Duration,1.718
Experts,7,Rotated,135,Duration,1.776
Experts,7,Rotated,135,Duration,1.092
Experts,7,Rotated,135,Duration,1.733
Experts,7,Rotated,135,Duration,2.345
Experts,7,Rotated,135,Duration,0.908
Experts,8,Rotated,135,Duration,0.853
Experts,8,Rotated,135,Duration,1.312
Experts,8,Rotated,135,Duration,0.817
Experts,8,Rotated,135,Duration,0.688
Experts,8,Rotated,135,Duration,1.317
Experts,8,Rotated,135,Duration,0.853
Experts,8,Rotated,135,Duration,0.945
Experts,8,Rotated,135,Duration,0.982
Experts,8,Rotated,135,Duration,1.147
Experts,8,Rotated,135,Duration,2.675
Experts,9,Rotated,135,Duration,2.76
Experts,9,Rotated,135,Duration,1.44
Experts,9,Rotated,135,Duration,0.927
Experts,9,Rotated,135,Duration,2.832
Experts,9,Rotated,135,Duration,0.817
Experts,9,Rotated,135,Duration,1.55
Experts,9,Rotated,135,Duration,1.147
Experts,9,Rotated,135,Duration,2.502
Experts,9,Rotated,135,Duration,1.605
Experts,9,Rotated,135,Duration,2.02
Experts,10,Rotated,135,Duration,1.422
Experts,10,Rotated,135,Duration,1.293
Experts,10,Rotated,135,Duration,0.817
Experts,10,Rotated,135,Duration,1.092
Experts,10,Rotated,135,Duration,1.293
Experts,10,Rotated,135,Duration,1.275
Experts,10,Rotated,135,Duration,2.797
Experts,10,Rotated,135,Duration,2.173
Experts,10,Rotated,135,Duration,1.348
Experts,10,Rotated,135,Duration,0.725
Experts,11,Rotated,135,Duration,1.66
Experts,11,Rotated,135,Duration,1.495
Experts,11,Rotated,135,Duration,0.725
Experts,11,Rotated,135,Duration,0.908
Experts,11,Rotated,135,Duration,0.725
Experts,11,Rotated,135,Duration,2.338
Experts,11,Rotated,135,Duration,1.33
Experts,11,Rotated,135,Duration,0.688
Experts,11,Rotated,135,Duration,0.982
Experts,11,Rotated,135,Duration,2.43
Experts,12,Rotated,135,Duration,2.245
Experts,12,Rotated,135,Duration,1.128
Experts,12,Rotated,135,Duration,2.897
Experts,12,Rotated,135,Duration,0.688
Experts,12,Rotated,135,Duration,2.87
Experts,12,Rotated,135,Duration,3.793
Experts,12,Rotated,135,Duration,3.268
Experts,12,Rotated,135,Duration,1.403
Experts,12,Rotated,135,Duration,2.465
Experts,12,Rotated,135,Duration,1.037
Controls,13,Rotated,135,Duration,0.99
Controls,13,Rotated,135,Duration,0.833
Controls,13,Rotated,135,Duration,1.233
Controls,13,Rotated,135,Duration,1.1
Controls,13,Rotated,135,Duration,0.733
Controls,13,Rotated,135,Duration,1.197
Controls,13,Rotated,135,Duration,1.233
Controls,13,Rotated,135,Duration,0.917
Controls,13,Rotated,135,Duration,1.033
Controls,13,Rotated,135,Duration,1.3
Controls,14,Rotated,135,Duration,1.1
Controls,14,Rotated,135,Duration,1.123
Controls,14,Rotated,135,Duration,0.9
Controls,14,Rotated,135,Duration,1.067
Controls,14,Rotated,135,Duration,1.183
Controls,14,Rotated,135,Duration,1.067
Controls,14,Rotated,135,Duration,0.983
Controls,14,Rotated,135,Duration,0.8
Controls,14,Rotated,135,Duration,0.817
Controls,14,Rotated,135,Duration,1.067
Controls,15,Rotated,135,Duration,1.233
Controls,15,Rotated,135,Duration,1.258
Controls,15,Rotated,135,Duration,1.817
Controls,15,Rotated,135,Duration,1.39
Controls,15,Rotated,135,Duration,1.033
Controls,15,Rotated,135,Duration,0.98
Controls,15,Rotated,135,Duration,0.87
Controls,15,Rotated,135,Duration,0.789
Controls,15,Rotated,135,Duration,0.87
Controls,15,Rotated,135,Duration,0.78
Controls,16,Rotated,135,Duration,0.65
Controls,16,Rotated,135,Duration,1.217
Controls,16,Rotated,135,Duration,1.033
Controls,16,Rotated,135,Duration,0.817
Controls,16,Rotated,135,Duration,0.833
Controls,16,Rotated,135,Duration,1.55
Controls,16,Rotated,135,Duration,1.033
Controls,16,Rotated,135,Duration,1.117
Controls,16,Rotated,135,Duration,0.75
Controls,16,Rotated,135,Duration,1.383
Controls,17,Rotated,135,Duration,0.8
Controls,17,Rotated,135,Duration,1.017
Controls,17,Rotated,135,Duration,1.05
Controls,17,Rotated,135,Duration,1.283
Controls,17,Rotated,135,Duration,0.983
Controls,17,Rotated,135,Duration,1.667
Controls,17,Rotated,135,Duration,1.15
Controls,17,Rotated,135,Duration,0.733
Controls,17,Rotated,135,Duration,0.967
Controls,17,Rotated,135,Duration,0.978
Controls,18,Rotated,135,Duration,1.6
Controls,18,Rotated,135,Duration,1.117
Controls,18,Rotated,135,Duration,2.5
Controls,18,Rotated,135,Duration,1.517
Controls,18,Rotated,135,Duration,1.1
Controls,18,Rotated,135,Duration,1.283
Controls,18,Rotated,135,Duration,0.7
Controls,18,Rotated,135,Duration,1.517
Controls,18,Rotated,135,Duration,1.067
Controls,18,Rotated,135,Duration,0.75
Controls,19,Rotated,135,Duration,1.767
Controls,19,Rotated,135,Duration,1.2
Controls,19,Rotated,135,Duration,0.7
Controls,19,Rotated,135,Duration,2.467
Controls,19,Rotated,135,Duration,0.917
Controls,19,Rotated,135,Duration,0.967
Controls,19,Rotated,135,Duration,1.7
Controls,19,Rotated,135,Duration,1.617
Controls,19,Rotated,135,Duration,1.283
Controls,19,Rotated,135,Duration,1.817
Controls,20,Rotated,135,Duration,1.917
Controls,20,Rotated,135,Duration,0.867
Controls,20,Rotated,135,Duration,0.75
Controls,20,Rotated,135,Duration,1.833
Controls,20,Rotated,135,Duration,0.783
Controls,20,Rotated,135,Duration,2.167
Controls,20,Rotated,135,Duration,1.933
Controls,20,Rotated,135,Duration,0.917
Controls,20,Rotated,135,Duration,1.05
Controls,20,Rotated,135,Duration,1.417
Experts,1,Rotated,180,Duration,1.453
Experts,1,Rotated,180,Duration,0.835
Experts,1,Rotated,180,Duration,1.532
Experts,1,Rotated,180,Duration,0.762
Experts,1,Rotated,180,Duration,3.218
Experts,1,Rotated,180,Duration,2.447
Experts,1,Rotated,180,Duration,0.872
Experts,1,Rotated,180,Duration,1.44
Experts,1,Rotated,180,Duration,0.872
Experts,1,Rotated,180,Duration,0.78
Experts,2,Rotated,180,Duration,1.183
Experts,2,Rotated,180,Duration,0.67
Experts,2,Rotated,180,Duration,0.707
Experts,2,Rotated,180,Duration,0.78
Experts,2,Rotated,180,Duration,1.458
Experts,2,Rotated,180,Duration,1.807
Experts,2,Rotated,180,Duration,0.67
Experts,2,Rotated,180,Duration,0.872
Experts,2,Rotated,180,Duration,0.688
Experts,2,Rotated,180,Duration,1.147
Experts,3,Rotated,180,Duration,1.055
Experts,3,Rotated,180,Duration,0.853
Experts,3,Rotated,180,Duration,1.66
Experts,3,Rotated,180,Duration,0.908
Experts,3,Rotated,180,Duration,1.458
Experts,3,Rotated,180,Duration,0.725
Experts,3,Rotated,180,Duration,0.927
Experts,3,Rotated,180,Duration,0.927
Experts,3,Rotated,180,Duration,1.33
Experts,3,Rotated,180,Duration,3.182
Experts,4,Rotated,180,Duration,3.033
Experts,4,Rotated,180,Duration,2.3
Experts,4,Rotated,180,Duration,2.693
Experts,4,Rotated,180,Duration,1.22
Experts,4,Rotated,180,Duration,1.33
Experts,4,Rotated,180,Duration,1.22
Experts,4,Rotated,180,Duration,1.204
Experts,4,Rotated,180,Duration,1.108
Experts,4,Rotated,180,Duration,1.1
Experts,4,Rotated,180,Duration,1.102
Experts,5,Rotated,180,Duration,1.55
Experts,5,Rotated,180,Duration,0.78
Experts,5,Rotated,180,Duration,0.67
Experts,5,Rotated,180,Duration,1.587
Experts,5,Rotated,180,Duration,1.843
Experts,5,Rotated,180,Duration,1.513
Experts,5,Rotated,180,Duration,1.642
Experts,5,Rotated,180,Duration,0.982
Experts,5,Rotated,180,Duration,1.287
Experts,5,Rotated,180,Duration,1.33
Experts,6,Rotated,180,Duration,0.982
Experts,6,Rotated,180,Duration,2.557
Experts,6,Rotated,180,Duration,1.128
Experts,6,Rotated,180,Duration,0.872
Experts,6,Rotated,180,Duration,0.743
Experts,6,Rotated,180,Duration,1.385
Experts,6,Rotated,180,Duration,1.238
Experts,6,Rotated,180,Duration,1.037
Experts,6,Rotated,180,Duration,0.963
Experts,6,Rotated,180,Duration,1.422
Experts,7,Rotated,180,Duration,2.118
Experts,7,Rotated,180,Duration,1.752
Experts,7,Rotated,180,Duration,2.008
Experts,7,Rotated,180,Duration,2.54
Experts,7,Rotated,180,Duration,1.202
Experts,7,Rotated,180,Duration,0.798
Experts,7,Rotated,180,Duration,1.11
Experts,7,Rotated,180,Duration,1.183
Experts,7,Rotated,180,Duration,1.477
Experts,7,Rotated,180,Duration,0.927
Experts,8,Rotated,180,Duration,1.477
Experts,8,Rotated,180,Duration,1.33
Experts,8,Rotated,180,Duration,3.823
Experts,8,Rotated,180,Duration,1.183
Experts,8,Rotated,180,Duration,0.872
Experts,8,Rotated,180,Duration,1.11
Experts,8,Rotated,180,Duration,0.688
Experts,8,Rotated,180,Duration,0.817
Experts,8,Rotated,180,Duration,0.762
Experts,8,Rotated,180,Duration,1.238
Experts,9,Rotated,180,Duration,1.33
Experts,9,Rotated,180,Duration,1.293
Experts,9,Rotated,180,Duration,0.945
Experts,9,Rotated,180,Duration,1.715
Experts,9,Rotated,180,Duration,1.422
Experts,9,Rotated,180,Duration,1.807
Experts,9,Rotated,180,Duration,0.67
Experts,9,Rotated,180,Duration,0.725
Experts,9,Rotated,180,Duration,1.422
Experts,9,Rotated,180,Duration,1.715
Experts,10,Rotated,180,Duration,0.762
Experts,10,Rotated,180,Duration,3.355
Experts,10,Rotated,180,Duration,3.52
Experts,10,Rotated,180,Duration,3.033
Experts,10,Rotated,180,Duration,0.688
Experts,10,Rotated,180,Duration,2.337
Experts,10,Rotated,180,Duration,0.927
Experts,10,Rotated,180,Duration,1.862
Experts,10,Rotated,180,Duration,3.915
Experts,10,Rotated,180,Duration,0.707
Experts,11,Rotated,180,Duration,2.227
Experts,11,Rotated,180,Duration,1.825
Experts,11,Rotated,180,Duration,2.675
Experts,11,Rotated,180,Duration,2.082
Experts,11,Rotated,180,Duration,3.622
Experts,11,Rotated,180,Duration,1.807
Experts,11,Rotated,180,Duration,2.87
Experts,11,Rotated,180,Duration,2.465
Experts,11,Rotated,180,Duration,2.467
Experts,11,Rotated,180,Duration,0.67
Experts,12,Rotated,180,Duration,1.385
Experts,12,Rotated,180,Duration,1.348
Experts,12,Rotated,180,Duration,0.872
Experts,12,Rotated,180,Duration,2.632
Experts,12,Rotated,180,Duration,0.982
Experts,12,Rotated,180,Duration,2.137
Experts,12,Rotated,180,Duration,1.403
Experts,12,Rotated,180,Duration,1.752
Experts,12,Rotated,180,Duration,0.78
Experts,12,Rotated,180,Duration,1.403
Controls,13,Rotated,180,Duration,1.417
Controls,13,Rotated,180,Duration,0.93
Controls,13,Rotated,180,Duration,2.715
Controls,13,Rotated,180,Duration,2.85
Controls,13,Rotated,180,Duration,1.065
Controls,13,Rotated,180,Duration,1.485
Controls,13,Rotated,180,Duration,1.245
Controls,13,Rotated,180,Duration,0.69
Controls,13,Rotated,180,Duration,1.2
Controls,13,Rotated,180,Duration,1.62
Controls,14,Rotated,180,Duration,1.515
Controls,14,Rotated,180,Duration,0.795
Controls,14,Rotated,180,Duration,1.125
Controls,14,Rotated,180,Duration,0.84
Controls,14,Rotated,180,Duration,0.975
Controls,14,Rotated,180,Duration,0.93
Controls,14,Rotated,180,Duration,1.155
Controls,14,Rotated,180,Duration,0.75
Controls,14,Rotated,180,Duration,0.915
Controls,14,Rotated,180,Duration,0.675
Controls,15,Rotated,180,Duration,1.044
Controls,15,Rotated,180,Duration,1.05
Controls,15,Rotated,180,Duration,1.14
Controls,15,Rotated,180,Duration,1.557
Controls,15,Rotated,180,Duration,1.395
Controls,15,Rotated,180,Duration,1.38
Controls,15,Rotated,180,Duration,1.34
Controls,15,Rotated,180,Duration,1.36
Controls,15,Rotated,180,Duration,1.34
Controls,15,Rotated,180,Duration,1.42
Controls,16,Rotated,180,Duration,1.5
Controls,16,Rotated,180,Duration,1.17
Controls,16,Rotated,180,Duration,0.69
Controls,16,Rotated,180,Duration,0.735
Controls,16,Rotated,180,Duration,0.885
Controls,16,Rotated,180,Duration,0.81
Controls,16,Rotated,180,Duration,0.855
Controls,16,Rotated,180,Duration,0.78
Controls,16,Rotated,180,Duration,0.66
Controls,16,Rotated,180,Duration,0.81
Controls,17,Rotated,180,Duration,1.02
Controls,17,Rotated,180,Duration,0.735
Controls,17,Rotated,180,Duration,1.41
Controls,17,Rotated,180,Duration,0.645
Controls,17,Rotated,180,Duration,0.81
Controls,17,Rotated,180,Duration,0.915
Controls,17,Rotated,180,Duration,0.795
Controls,17,Rotated,180,Duration,1.53
Controls,17,Rotated,180,Duration,1.215
Controls,17,Rotated,180,Duration,0.87
Controls,18,Rotated,180,Duration,0.705
Controls,18,Rotated,180,Duration,1.035
Controls,18,Rotated,180,Duration,0.66
Controls,18,Rotated,180,Duration,1.005
Controls,18,Rotated,180,Duration,0.69
Controls,18,Rotated,180,Duration,0.675
Controls,18,Rotated,180,Duration,0.87
Controls,18,Rotated,180,Duration,0.645
Controls,18,Rotated,180,Duration,0.63
Controls,18,Rotated,180,Duration,1.146
Controls,19,Rotated,180,Duration,0.675
Controls,19,Rotated,180,Duration,0.915
Controls,19,Rotated,180,Duration,1.185
Controls,19,Rotated,180,Duration,1.165
Controls,19,Rotated,180,Duration,0.63
Controls,19,Rotated,180,Duration,0.48
Controls,19,Rotated,180,Duration,0.705
Controls,19,Rotated,180,Duration,0.57
Controls,19,Rotated,180,Duration,0.45
Controls,19,Rotated,180,Duration,0.65
Controls,20,Rotated,180,Duration,1.01
Controls,20,Rotated,180,Duration,1.143
Controls,20,Rotated,180,Duration,1.13
Controls,20,Rotated,180,Duration,1.115
Controls,20,Rotated,180,Duration,0.75
