fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.15,left,1,0.7732,,,,,,stim/blank.png,stim/congRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,22,70,15,1,,,,,
0.8,left,1,0.5972,,,,,,stim/upper.png,stim/congLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,23,71,0,1,,,,,
0.7,left,1,0.6367,,,,,,stim/centre.png,stim/incongRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,24,72,30,1,,,,,
0.4,left,1,0.6165,,,,,,stim/both.png,stim/neutralRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,25,73,45,1,,,,,
1.35,right,1,0.5663,,,,,,stim/blank.png,stim/congRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,26,74,11,1,,,,,
0.9,right,1,0.7018,,,,,,stim/both.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,27,75,37,1,,,,,
1.4,right,1,0.6311,,,,,,stim/centre.png,stim/congRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,28,76,10,1,,,,,
1.2,left,1,0.8644,,,,,,stim/blank.png,stim/incongRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,29,77,31,1,,,,,
1.2,left,1,0.7027,,,,,,stim/both.png,stim/congRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,30,78,13,1,,,,,
0.6,left,1,0.7349,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,31,79,34,1,,,,,
1.5,left,1,0.5507,,,,,,stim/centre.png,stim/congLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,32,80,2,1,,,,,
1.35,right,1,0.7192,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,33,81,36,1,,,,,
1.1,right,1,1.0593,,,,,,stim/centre.png,stim/incongRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,34,82,26,1,,,,,
1.55,right,1,0.6917,,,,,,stim/both.png,stim/congLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,35,83,5,1,,,,,
0.95,left,1,0.4309,,,,,,stim/lower.png,stim/congRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,36,84,12,1,,,,,
0.7,right,1,0.5727,,,,,,stim/upper.png,stim/congRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,37,85,8,1,,,,,
0.45,right,1,0.7338,,,,,,stim/both.png,stim/congRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,38,86,9,1,,,,,
0.55,left,1,0.6927,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,39,87,32,1,,,,,
1.25,left,1,0.5978,,,,,,stim/centre.png,stim/neutralRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,40,88,46,1,,,,,
1.3,left,1,0.8346,,,,,,stim/centre.png,stim/congRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,41,89,14,1,,,,,
0.6,right,1,1.0575,,,,,,stim/both.png,stim/incongLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,42,90,21,1,,,,,
0.6,left,1,0.869,,,,,,stim/both.png,stim/congLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,43,91,1,1,,,,,
0.4,right,1,0.8378,,,,,,stim/upper.png,stim/neutralRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,44,92,40,1,,,,,
1.35,left,1,0.7812,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,45,93,35,1,,,,,
0.85,right,1,1.0152,,,,,,stim/centre.png,stim/incongLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,46,94,22,1,,,,,
1.15,left,1,1.1242,,,,,,stim/lower.png,stim/neutralRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,1,47,95,44,1,,,,,
,,,,,,,,,,,,,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,,,,,,0,0,0,0,1
0.5,right,1,1.3369,,,,,,stim/both.png,stim/neutralRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,0,0,41,1,,,,,
1.3,left,1,0.6186,,,,,,stim/centre.png,stim/neutralRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,1,1,46,1,,,,,
1.45,left,1,0.701,,,,,,stim/lower.png,stim/congRight.png,left,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,2,2,12,1,,,,,
0.55,right,1,0.6667,,,,,,stim/both.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,3,3,37,1,,,,,
1.5,right,1,0.6896,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,4,4,36,1,,,,,
1.3,right,1,0.6034,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,5,5,39,1,,,,,
1.45,right,1,0.543,,,,,,stim/upper.png,stim/neutralRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,6,6,40,1,,,,,
1.4,right,1,0.7337,,,,,,stim/lower.png,stim/congLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,7,7,4,1,,,,,
0.4,right,1,0.8145,,,,,,stim/blank.png,stim/congRight.png,right,0,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,8,8,11,1,,,,,
0.75,right,1,0.7032,,,,,,stim/lower.png,stim/incongLeft.png,right,180,01,001,2022-04-23_07h58.08.212,ANT,2021.2.3,Win32,60.39376736,,,0,9,9,20,1,,,,,
