fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
0.6,left,1,0.4523,,,,,,stim/lower.png,stim/neutralRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,16,64,44,1,,,,,
0.4,right,1,0.627,,,,,,stim/both.png,stim/neutralRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,17,65,41,1,,,,,
1,left,1,1.2269,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,18,66,34,1,,,,,
0.6,left,1,0.472,,,,,,stim/upper.png,stim/congLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,19,67,0,1,,,,,
0.6,left,1,0.4533,,,,,,stim/lower.png,stim/congRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,20,68,12,1,,,,,
0.75,right,1,0.4868,,,,,,stim/lower.png,stim/congLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,21,69,4,1,,,,,
0.75,left,0,0.4608,,,,,,stim/blank.png,stim/incongRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,22,70,27,1,,,,,
1.05,left,1,0.5697,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,23,71,35,1,,,,,
0.5,left,1,0.987,,,,,,stim/both.png,stim/incongRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,24,72,29,1,,,,,
0.95,right,1,0.5367,,,,,,stim/upper.png,stim/neutralRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,25,73,40,1,,,,,
0.45,left,1,0.519,,,,,,stim/both.png,stim/congRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,26,74,13,1,,,,,
1.25,left,1,0.687,,,,,,stim/blank.png,stim/incongLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,27,75,19,1,,,,,
0.55,left,1,0.4893,,,,,,stim/centre.png,stim/congLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,28,76,2,1,,,,,
0.5,left,1,0.7204,,,,,,stim/upper.png,stim/incongLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,29,77,16,1,,,,,
1.15,left,1,0.4423,,,,,,stim/centre.png,stim/congRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,30,78,14,1,,,,,
1.55,right,1,0.4921,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,31,79,38,1,,,,,
0.55,right,1,0.803,,,,,,stim/centre.png,stim/incongLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,32,80,22,1,,,,,
